ANALISI PEGGIORAMENTI CANDIDATO PRUDENTE
========================================================================================================================

H(n) = log(n) + 0.3*Dmax80(n) - 0.04*Cmax80(n)
LIMIT = 5000000
MAX_BLOCK_STEPS = 300
LOOKAHEAD = 80

Peggioramenti trovati: 86
Loss medio: 25.744186
Initial Dmax medio: 6.575386
Initial Cmax medio: 2.791062
Dmax at log step medio: 8.123246
Cmax at log step medio: 2.437627
Ratio v2=1 medio fino a H descent: 0.533168
Max ratio medio: 1054.573598

Top 30 per loss
------------------------------------------------------------------------------------------------------------------------
  31 |      432363203 |  1 | 561.772570588 | +6.331097089 | 4.248125 | -8.548875 | 22.203000 | +21.787962 |  9 | +2.894916085 | +9.133838
  32 |      648544805 |  1 | 842.658856532 | +6.736562198 | 3.663163 | -9.133838 | 22.787962 | +22.372925 |  9 | +3.101493944 | +9.718800
  33 |      121602151 |  4 | 157.998535681 | +5.062585765 | 6.078200 | -6.718800 | 20.372925 | +19.957887 |  9 | +2.248630260 | +7.303763
  34 |      182403227 |  1 | 236.997804171 | +5.468050876 | 5.493238 | -7.303763 | 20.957887 | +20.542850 |  9 | +2.455208121 | +7.888725
  35 |      273604841 |  1 | 355.496706906 | +5.873515986 | 4.908275 | -7.888725 | 21.542850 | +21.127812 |  9 | +2.661785981 | +8.473688
  36 |      205203631 |  2 | 266.622530504 | +5.585833915 | 5.323313 | -7.473688 | 21.127812 | +20.712775 |  9 | +2.515216659 | +8.058650
  37 |      307805447 |  1 | 399.933796406 | +5.991299024 | 4.738350 | -8.058650 | 21.712775 | +21.297737 |  9 | +2.721794519 | +8.643613
  38 |      461708171 |  1 | 599.900695259 | +6.396764134 | 4.153388 | -8.643613 | 22.297737 | +21.882700 |  9 | +2.928372378 | +9.228575
  39 |      692562257 |  1 | 899.851043538 | +6.802229242 | 3.568425 | -9.228575 | 22.882700 | +22.467662 |  9 | +3.134950236 | +9.813538
  40 |      519421693 |  2 | 674.888282979 | +6.514547170 | 3.983463 | -8.813538 | 22.467662 | +22.052625 |  9 | +2.988380914 | +9.398500
  41 |      194783135 |  3 | 253.083106279 | +5.533717918 | 5.398500 | -7.398500 | 21.052625 | +20.637587 |  9 | +2.488664411 | +7.983463
  42 |      292174703 |  1 | 379.624660069 | +5.939183028 | 4.813538 | -7.983463 | 21.637587 | +21.222550 |  9 | +2.695242271 | +8.568425
  43 |      438262055 |  1 | 569.436990753 | +6.344648137 | 4.228575 | -8.568425 | 22.222550 | +21.807512 |  9 | +2.901820130 | +9.153388
  44 |      657393083 |  1 | 854.155486779 | +6.750113246 | 3.643613 | -9.153388 | 22.807512 | +22.392475 |  9 | +3.108397989 | +9.738350
  45 |      986089625 |  1 | 1281.233230818 | +7.155578355 | 3.058650 | -9.738350 | 23.392475 | +22.977437 |  9 | +3.314975847 | +10.323313
  46 |      739567219 |  2 | 960.924923438 | +6.867896283 | 3.473688 | -9.323313 | 22.977437 | +22.562400 |  9 | +3.168406525 | +9.908275
  47 |     1109350829 |  1 | 1441.387385807 | +7.273361391 | 2.888725 | -9.908275 | 23.562400 | +23.147362 |  9 | +3.374984383 | +10.493238
  48 |      416006561 |  3 | 540.520269840 | +6.292532138 | 4.303763 | -8.493238 | 22.147362 | +21.732325 |  9 | +2.875267880 | +9.078200
  49 |      312004921 |  2 | 405.390202705 | +6.004850067 | 4.718800 | -8.078200 | 21.732325 | +21.317287 |  9 | +2.728698558 | +8.663163
  50 |      234003691 |  2 | 304.042652353 | +5.717167995 | 5.133838 | -7.663163 | 21.317287 | +20.902250 |  9 | +2.582129236 | +8.248125
  51 |      351005537 |  1 | 456.063979180 | +6.122633105 | 4.548875 | -8.248125 | 21.902250 | +21.487212 |  9 | +2.788707096 | +8.833088
  52 |      263254153 |  2 | 342.047984710 | +5.834951033 | 4.963913 | -7.833088 | 21.487212 | +21.072175 |  9 | +2.642137774 | +8.418050
  53 |      197440615 |  2 | 256.535988857 | +5.547268962 | 5.378950 | -7.418050 | 21.072175 | +20.657137 |  9 | +2.495568453 | +8.003013
  54 |      296160923 |  1 | 384.803983935 | +5.952734072 | 4.793988 | -8.003013 | 21.657137 | +21.242100 |  9 | +2.702146312 | +8.587975
  55 |      444241385 |  1 | 577.205976553 | +6.358199181 | 4.209025 | -8.587975 | 22.242100 | +21.827062 |  9 | +2.908724171 | +9.172938
  56 |      333181039 |  2 | 432.904482739 | +6.070517110 | 4.624063 | -8.172938 | 21.827062 | +21.412025 |  9 | +2.762154849 | +8.757900
  57 |      499771559 |  1 | 649.356724759 | +6.475982219 | 4.039100 | -8.757900 | 22.412025 | +21.996987 |  9 | +2.968732708 | +9.342863
  58 |      749657339 |  1 | 974.035087788 | +6.881447327 | 3.454138 | -9.342863 | 22.996987 | +22.581950 |  9 | +3.175310567 | +9.927825
  59 |     1124486009 |  1 | 1461.052632331 | +7.286912436 | 2.869175 | -9.927825 | 24.203000 | +23.787962 |  9 | +3.357046426 | +10.512788
  60 |      843364507 |  2 | 1095.789474573 | +6.999230364 | 3.284213 | -9.512788 | 25.203000 | +24.787962 |  9 | +3.153875603 | +10.097750
  61 |     1265046761 |  1 | 1643.684212509 | +7.404695472 | 2.699250 | -10.097750 | 25.787962 | +25.372925 |  9 | +3.360453462 | +10.682713
  62 |      948785071 |  2 | 1232.763159707 | +7.117013400 | 3.114288 | -9.682713 | 25.372925 | +24.957887 |  9 | +3.213884139 | +10.267675
  63 |     1423177607 |  1 | 1849.144740210 | +7.522478509 | 2.529325 | -10.267675 | 28.203000 | +27.787962 |  9 | +3.330657497 | +10.852638
  64 |     2134766411 |  1 | 2773.717110965 | +7.927943617 | 1.944363 | -10.852638 | 31.203000 | +30.787962 |  9 | +3.440633856 | +11.437600
  65 |     3202149617 |  1 | 4160.575667097 | +8.333408725 | 1.359400 | -11.437600 | 31.787962 | +31.372925 |  9 | +3.647211714 | +12.022563
  66 |     2401612213 |  2 | 3120.431750647 | +8.045726653 | 1.774438 | -11.022563 | 31.372925 | +30.957887 |  9 | +3.500642391 | +11.607525
  67 |      225151145 |  5 | 292.540476664 | +5.678603039 | 5.189475 | -7.607525 | 27.957887 | +27.542850 |  9 | +2.294631527 | +8.192488
  68 |      168863359 |  2 | 219.405357823 | +5.390920968 | 5.604513 | -7.192488 | 27.542850 | +27.127812 |  9 | +2.148062206 | +7.777450
  69 |      253295039 |  1 | 329.108037384 | +5.796386078 | 5.019550 | -7.777450 | 28.127812 | +27.712775 |  9 | +2.354640065 | +8.362413
  70 |      379942559 |  1 | 493.662056725 | +6.201851187 | 4.434588 | -8.362413 | 28.712775 | +28.297737 |  9 | +2.561217925 | +8.947375
  71 |      569913839 |  1 | 740.493085737 | +6.607316296 | 3.849625 | -8.947375 | 29.297737 | +28.882700 |  9 | +2.767795783 | +9.532338
  72 |      854870759 |  1 | 1110.739629256 | +7.012781405 | 3.264663 | -9.532338 | 29.882700 | +29.467662 |  9 | +2.974373642 | +10.117300
  73 |     1282306139 |  1 | 1666.109444533 | +7.418246514 | 2.679700 | -10.117300 | 30.467662 | +30.052625 |  9 | +3.180951500 | +10.702263
  74 |     1923459209 |  1 | 2499.164167449 | +7.823711622 | 2.094738 | -10.702263 | 31.052625 | +30.637587 |  9 | +3.387529358 | +11.287225
  75 |     1442594407 |  2 | 1874.373125912 | +7.536029550 | 2.509775 | -10.287225 | 30.637587 | +30.222550 |  9 | +3.240960036 | +10.872188
  76 |     2163891611 |  1 | 2811.559689518 | +7.941494658 | 1.924813 | -10.872188 | 31.222550 | +30.807512 |  9 | +3.447537894 | +11.457150
  77 |     3245837417 |  1 | 4217.339534926 | +8.346959766 | 1.339850 | -11.457150 | 31.807512 | +31.392475 |  9 | +3.654115752 | +12.042113
  78 |     2434378063 |  2 | 3163.004651519 | +8.059277694 | 1.754888 | -11.042113 | 31.392475 | +30.977437 |  9 | +3.507546429 | +11.627075
  79 |     3651567095 |  1 | 4744.506977929 | +8.464742802 | 1.169925 | -11.627075 | 31.977437 | +31.562400 |  9 | +3.714124287 | +12.212038
  80 |     5477350643 |  1 | 7116.760467543 | +8.870207910 | 0.584963 | -12.212038 | 32.562400 | +32.147362 |  9 | +3.920702145 | +12.797000
  81 |     8216025965 |  1 | 10675.140701964 | +9.275673019 | 0.000000 | -12.797000 | 33.147362 | +32.732325 |  9 | +4.127280003 | +13.381963
  82 |     3081009737 |  3 | 4003.177763399 | +8.294843766 | 0.754888 | -12.042113 | 31.732325 | +31.317287 |  9 | +3.429518501 | +11.966925
  83 |     2310757303 |  2 | 3002.383322874 | +8.007161693 | 1.169925 | -11.627075 | 31.317287 | +30.902250 |  9 | +3.282949178 | +11.551888
  84 |     3466135955 |  1 | 4503.574984961 | +8.412626801 | 0.584963 | -12.212038 | 31.902250 | +31.487212 |  9 | +3.489527036 | +12.136850
  85 |     5199203933 |  1 | 6755.362478090 | +8.818091910 | 0.000000 | -12.797000 | 32.487212 | +32.072175 |  9 | +3.696104894 | +12.721813
  86 |     1949701475 |  3 | 2533.260929446 | +7.837262657 | 0.584963 | -12.212038 | 31.072175 | +30.657137 |  9 | +2.947365891 | +11.306775
  87 |     2924552213 |  1 | 3799.891394819 | +8.242727765 | 0.000000 | -12.797000 | 31.657137 | +31.242100 |  9 | +3.153943749 | +11.891738
  88 |      137088385 |  6 | 178.119909152 | +5.182456970 | 0.000000 | -12.797000 | 27.242100 | +26.827062 |  9 | +0.270274455 | +7.476700
  89 |      102816289 |  2 | 133.589932189 | +4.894774900 | 0.000000 | -12.797000 | 26.827062 | +26.412025 |  9 | -0.000806115 | +7.061663

------------------------------------------------------------------------------------------------------------------------
n = 810815
initial_dmax = 11.947375
initial_dmax_step = 70
initial_cmax = 0.150375
initial_cmax_step = 10
initial_max_single_v2 = 5
log_step = 10
h_step = 95
loss = 85
max_value = 8216025965
max_ratio = 10133.046336
avg_v2_until_h = 1.515789
ratio_1_until_h = 0.663158
max_run_1_until_h = 7

step | value | v2 | ratio | log_delta | dmax | dmax_delta | cmax | cmax_delta | max_v2 | h_delta | local_debt
------------------------------------------------------------------------------------------------------------------------
   1 |        1216223 |  1 | 1.500000617 | +0.405465519 | 11.362413 | -0.584963 | 0.735337 | +0.584963 |  5 | +0.206578269 | +0.584963
   2 |        1824335 |  1 | 2.250001542 | +0.810930901 | 10.797000 | -1.150375 | 1.320300 | +1.169925 |  5 | +0.419021404 | +1.169925
   3 |        2736503 |  1 | 3.375002929 | +1.216396192 | 10.212038 | -1.735337 | 1.905262 | +1.754888 |  5 | +0.625599444 | +1.754888
   4 |        4104755 |  1 | 5.062505010 | +1.621861422 | 9.797000 | -2.150375 | 2.490225 | +2.339850 |  5 | +0.883154924 | +2.339850
   5 |        6157133 |  1 | 7.593758132 | +2.027326611 | 9.797000 | -2.150375 | 3.075187 | +2.924813 |  5 | +1.265221613 | +2.924813
   6 |        2308925 |  3 | 2.847659454 | +1.046497413 | 11.797000 | -0.150375 | 1.660150 | +1.509775 |  5 | +0.940993915 | +1.509775
   7 |         865847 |  3 | 1.067872449 | +0.065668304 | 13.212038 | +1.264663 | 0.245112 | +0.094738 |  5 | +0.441277556 | +0.094738
   8 |        1298771 |  1 | 1.601809291 | +0.471133797 | 12.627075 | +0.679700 | 0.830075 | +0.679700 |  5 | +0.647855799 | +0.679700
   9 |        1948157 |  1 | 2.402714553 | +0.876599162 | 12.042113 | +0.094738 | 1.415037 | +1.264663 |  5 | +0.854433913 | +1.264663
  10 |         730559 |  3 | 0.901018111 | -0.104229920 | 13.457150 | +1.509775 | 0.000000 | -0.150375 |  5 | +0.354717581 | -0.150375
  11 |        1095839 |  1 | 1.351527784 | +0.301235644 | 12.872188 | +0.924813 | 0.000000 | -0.150375 |  5 | +0.584694395 | +0.434588
  12 |        1643759 |  1 | 2.027292292 | +0.706701057 | 12.287225 | +0.339850 | 0.000000 | -0.150375 |  5 | +0.814671057 | +1.019550
  13 |        2465639 |  1 | 3.040939055 | +1.112166367 | 11.702263 | -0.245112 | 0.000000 | -0.150375 |  6 | +1.044647618 | +1.604513
  14 |        3698459 |  1 | 4.561409199 | +1.517631611 | 11.117300 | -0.830075 | 0.000000 | -0.150375 |  6 | +1.274624111 | +2.189475
  15 |        5547689 |  1 | 6.842114416 | +1.923096809 | 10.532338 | -1.415037 | 0.415037 | +0.264663 |  6 | +1.487999059 | +2.774438
  16 |        4160767 |  2 | 5.131586120 | +1.635414797 | 10.947375 | -1.000000 | 0.000000 | -0.150375 |  6 | +1.341429796 | +2.359400
  17 |        6241151 |  1 | 7.697379797 | +2.040879985 | 10.362413 | -1.584963 | 0.000000 | -0.150375 |  6 | +1.571406234 | +2.944363
  18 |        9361727 |  1 | 11.546070312 | +2.446345146 | 9.777450 | -2.169925 | 0.000000 | -0.150375 |  6 | +1.801382646 | +3.529325
  19 |       14042591 |  1 | 17.319106085 | +2.851810290 | 9.192488 | -2.754888 | 1.203000 | +1.052625 |  6 | +1.983239041 | +4.114288
  20 |       21063887 |  1 | 25.978659744 | +3.257275422 | 8.607525 | -3.339850 | 2.203000 | +2.052625 |  6 | +2.173215423 | +4.699250
  21 |       31595831 |  1 | 38.967990232 | +3.662740546 | 8.022563 | -3.924813 | 6.203000 | +6.052625 |  6 | +2.243191797 | +5.284213
  22 |       47393747 |  1 | 58.451985965 | +4.068205664 | 7.437600 | -4.509775 | 14.203000 | +14.052625 |  9 | +2.153168165 | +5.869175
  23 |       71090621 |  1 | 87.677979564 | +4.473670780 | 6.852638 | -5.094738 | 15.203000 | +15.052625 |  9 | +2.343144530 | +6.454138
  24 |       26658983 |  3 | 32.879242491 | +3.492841531 | 8.267675 | -3.679700 | 15.203000 | +15.052625 |  9 | +1.786826532 | +5.039100
  25 |       39988475 |  1 | 49.318864353 | +3.898306652 | 7.682713 | -4.264663 | 15.787962 | +15.637587 |  9 | +1.993404402 | +5.624063
  26 |       59982713 |  1 | 73.978297145 | +4.303771768 | 7.097750 | -4.849625 | 18.203000 | +18.052625 |  9 | +2.126779268 | +6.209025
  27 |       44987035 |  2 | 55.483723167 | +4.016089701 | 7.512788 | -4.434588 | 17.787962 | +17.637587 |  9 | +1.980209951 | +5.793988
  28 |       67480553 |  1 | 83.225585368 | +4.421554817 | 6.927825 | -5.019550 | 18.372925 | +18.222550 |  9 | +2.186787816 | +6.378950
  29 |       50610415 |  2 | 62.419189334 | +4.133872749 | 7.342863 | -4.604513 | 17.957887 | +17.807512 |  9 | +2.040218499 | +5.963913
  30 |       75915623 |  1 | 93.628784618 | +4.539337864 | 6.757900 | -5.189475 | 18.542850 | +18.392475 |  9 | +2.246796363 | +6.548875
  31 |      113873435 |  1 | 140.443177544 | +4.944802977 | 6.172938 | -5.774438 | 20.203000 | +20.052625 |  9 | +2.410366725 | +7.133838
  32 |      170810153 |  1 | 210.664766932 | +5.350268088 | 5.587975 | -6.359400 | 20.787962 | +20.637587 |  9 | +2.616944586 | +7.718800
  33 |      128107615 |  2 | 157.998575507 | +5.062586017 | 6.003013 | -5.944363 | 20.372925 | +20.222550 |  9 | +2.470375265 | +7.303763
  34 |      192161423 |  1 | 236.997863878 | +5.468051128 | 5.418050 | -6.529325 | 20.957887 | +20.807512 |  9 | +2.676953126 | +7.888725
  35 |      288242135 |  1 | 355.496796433 | +5.873516238 | 4.833088 | -7.114288 | 21.542850 | +21.392475 |  9 | +2.883530986 | +8.473688
  36 |      432363203 |  1 | 533.245195266 | +6.278981347 | 4.248125 | -7.699250 | 22.203000 | +22.052625 |  9 | +3.087101345 | +9.058650
  37 |      648544805 |  1 | 799.867793516 | +6.684446456 | 3.663163 | -8.284213 | 22.787962 | +22.637587 |  9 | +3.293679203 | +9.643613
  38 |      121602151 |  4 | 149.975211361 | +5.010470023 | 6.078200 | -5.869175 | 20.372925 | +20.222550 |  9 | +2.440815520 | +7.228575
  39 |      182403227 |  1 | 224.962817659 | +5.415935134 | 5.493238 | -6.454138 | 20.957887 | +20.807512 |  9 | +2.647393381 | +7.813538
  40 |      273604841 |  1 | 337.444227105 | +5.821400244 | 4.908275 | -7.039100 | 21.542850 | +21.392475 |  9 | +2.853971240 | +8.398500
  41 |      205203631 |  2 | 253.083170637 | +5.533718172 | 5.323313 | -6.624063 | 21.127812 | +20.977437 |  9 | +2.707401919 | +7.983463
  42 |      307805447 |  1 | 379.624756572 | +5.939183282 | 4.738350 | -7.209025 | 21.712775 | +21.562400 |  9 | +2.913979778 | +8.568425
  43 |      461708171 |  1 | 569.437135475 | +6.344648391 | 4.153388 | -7.793988 | 22.297737 | +22.147362 |  9 | +3.120557637 | +9.153388
  44 |      692562257 |  1 | 854.155703829 | +6.750113500 | 3.568425 | -8.378950 | 22.882700 | +22.732325 |  9 | +3.327135496 | +9.738350
  45 |      519421693 |  2 | 640.616778180 | +6.462431428 | 3.983463 | -7.963913 | 22.467662 | +22.317287 |  9 | +3.180566174 | +9.323313
  46 |      194783135 |  3 | 240.231291972 | +5.481602176 | 5.398500 | -6.548875 | 21.052625 | +20.902250 |  9 | +2.680849671 | +7.908275
  47 |      292174703 |  1 | 360.346938574 | +5.887067286 | 4.813538 | -7.133838 | 21.637587 | +21.487212 |  9 | +2.887427531 | +8.493238
  48 |      438262055 |  1 | 540.520408478 | +6.292532395 | 4.228575 | -7.718800 | 22.222550 | +22.072175 |  9 | +3.094005390 | +9.078200
  49 |      657393083 |  1 | 810.780613333 | +6.697997504 | 3.643613 | -8.303763 | 22.807512 | +22.657137 |  9 | +3.300583248 | +9.663163
  50 |      986089625 |  1 | 1216.170920617 | +7.103462612 | 3.058650 | -8.888725 | 23.392475 | +23.242100 |  9 | +3.507161107 | +10.248125
  51 |      739567219 |  2 | 912.128190771 | +6.815780540 | 3.473688 | -8.473688 | 22.977437 | +22.827062 |  9 | +3.360591784 | +9.833088
  52 |     1109350829 |  1 | 1368.192286773 | +7.221245649 | 2.888725 | -9.058650 | 23.562400 | +23.412025 |  9 | +3.567169643 | +10.418050
  53 |      416006561 |  3 | 513.072107694 | +6.240416396 | 4.303763 | -7.643613 | 22.147362 | +21.996987 |  9 | +3.067453140 | +9.003013
  54 |      312004921 |  2 | 384.804081079 | +5.952734324 | 4.718800 | -7.228575 | 21.732325 | +21.581950 |  9 | +2.920883818 | +8.587975
  55 |      234003691 |  2 | 288.603061118 | +5.665052253 | 5.133838 | -6.813538 | 21.317287 | +21.166912 |  9 | +2.774314496 | +8.172938
  56 |      351005537 |  1 | 432.904592293 | +6.070517363 | 4.548875 | -7.398500 | 21.902250 | +21.751875 |  9 | +2.980892355 | +8.757900
  57 |      263254153 |  2 | 324.678444528 | +5.782835291 | 4.963913 | -6.983463 | 21.487212 | +21.336837 |  9 | +2.834323034 | +8.342863
  58 |      197440615 |  2 | 243.508833704 | +5.495153220 | 5.378950 | -6.568425 | 21.072175 | +20.921800 |  9 | +2.687753712 | +7.927825
  59 |      296160923 |  1 | 365.263251173 | +5.900618330 | 4.793988 | -7.153388 | 21.657137 | +21.506762 |  9 | +2.894331572 | +8.512788
  60 |      444241385 |  1 | 547.894877376 | +6.306083439 | 4.209025 | -7.738350 | 22.242100 | +22.091725 |  9 | +3.100909431 | +9.097750
  61 |      333181039 |  2 | 410.921158341 | +6.018401367 | 4.624063 | -7.323313 | 21.827062 | +21.676687 |  9 | +2.954340109 | +8.682713
  62 |      499771559 |  1 | 616.381738128 | +6.423866476 | 4.039100 | -7.908275 | 22.412025 | +22.261650 |  9 | +3.160917968 | +9.267675
  63 |      749657339 |  1 | 924.572607808 | +6.829331585 | 3.454138 | -8.493238 | 22.996987 | +22.846612 |  9 | +3.367495826 | +9.852638
  64 |     1124486009 |  1 | 1386.858912329 | +7.234796694 | 2.869175 | -9.078200 | 24.203000 | +24.052625 |  9 | +3.549231685 | +10.437600
  65 |      843364507 |  2 | 1040.144184555 | +6.947114622 | 3.284213 | -8.663163 | 25.203000 | +25.052625 |  9 | +3.346060863 | +10.022563
  66 |     1265046761 |  1 | 1560.216277449 | +7.352579730 | 2.699250 | -9.248125 | 25.787962 | +25.637587 |  9 | +3.552638721 | +10.607525
  67 |      948785071 |  2 | 1170.162208395 | +7.064897658 | 3.114288 | -8.833088 | 25.372925 | +25.222550 |  9 | +3.406069399 | +10.192488
  68 |     1423177607 |  1 | 1755.243313210 | +7.470362766 | 2.529325 | -9.418050 | 28.203000 | +28.052625 |  9 | +3.522842757 | +10.777450
  69 |     2134766411 |  1 | 2632.864970431 | +7.875827875 | 1.944363 | -10.003013 | 31.203000 | +31.052625 |  9 | +3.632819115 | +11.362413
  70 |     3202149617 |  1 | 3949.297456263 | +8.281292983 | 1.359400 | -10.587975 | 31.787962 | +31.637587 |  9 | +3.839396973 | +11.947375
  71 |     2401612213 |  2 | 2961.973092506 | +7.993610911 | 1.774438 | -10.172938 | 31.372925 | +31.222550 |  9 | +3.692827651 | +11.532338
  72 |      225151145 |  5 | 277.684977461 | +5.626487297 | 5.189475 | -6.757900 | 27.957887 | +27.807512 |  9 | +2.486816786 | +8.117300
  73 |      168863359 |  2 | 208.263733404 | +5.338805226 | 5.604513 | -6.342863 | 27.542850 | +27.392475 |  9 | +2.340247465 | +7.702263
  74 |      253295039 |  1 | 312.395600723 | +5.744270336 | 5.019550 | -6.927825 | 28.127812 | +27.977437 |  9 | +2.546825325 | +8.287225
  75 |      379942559 |  1 | 468.593401701 | +6.149735445 | 4.434588 | -7.512788 | 28.712775 | +28.562400 |  9 | +2.753403184 | +8.872188
  76 |      569913839 |  1 | 702.890103168 | +6.555200554 | 3.849625 | -8.097750 | 29.297737 | +29.147362 |  9 | +2.959981043 | +9.457150
  77 |      854870759 |  1 | 1054.335155368 | +6.960665663 | 3.264663 | -8.682713 | 29.882700 | +29.732325 |  9 | +3.166558901 | +10.042113
  78 |     1282306139 |  1 | 1581.502733669 | +7.366130771 | 2.679700 | -9.267675 | 30.467662 | +30.317287 |  9 | +3.373136760 | +10.627075
  79 |     1923459209 |  1 | 2372.254101120 | +7.771595880 | 2.094738 | -9.852638 | 31.052625 | +30.902250 |  9 | +3.579714618 | +11.212038
  80 |     1442594407 |  2 | 1779.190576149 | +7.483913807 | 2.509775 | -9.437600 | 30.637587 | +30.487212 |  9 | +3.433145295 | +10.797000
  81 |     2163891611 |  1 | 2668.785864840 | +7.889378916 | 1.924813 | -10.022563 | 31.222550 | +31.072175 |  9 | +3.639723153 | +11.381963
  82 |     3245837417 |  1 | 4003.178797876 | +8.294844024 | 1.339850 | -10.607525 | 31.807512 | +31.657137 |  9 | +3.846301011 | +11.966925
  83 |     2434378063 |  2 | 3002.384098715 | +8.007161952 | 1.754888 | -10.192488 | 31.392475 | +31.242100 |  9 | +3.699731689 | +11.551888
  84 |     3651567095 |  1 | 4503.576148690 | +8.412627060 | 1.169925 | -10.777450 | 31.977437 | +31.827062 |  9 | +3.906309547 | +12.136850
  85 |     5477350643 |  1 | 6755.364223652 | +8.818092168 | 0.584963 | -11.362413 | 32.562400 | +32.412025 |  9 | +4.112887405 | +12.721813
  86 |     8216025965 |  1 | 10133.046336094 | +9.223557276 | 0.000000 | -11.947375 | 33.147362 | +32.996987 |  9 | +4.319465263 | +13.306775
  87 |     3081009737 |  3 | 3799.892376189 | +8.242728023 | 0.754888 | -11.192488 | 31.732325 | +31.581950 |  9 | +3.621703760 | +11.891738
  88 |     2310757303 |  2 | 2849.919282450 | +7.955045951 | 1.169925 | -10.777450 | 31.317287 | +31.166912 |  9 | +3.475134438 | +11.476700
  89 |     3466135955 |  1 | 4274.878924292 | +8.360511059 | 0.584963 | -11.362413 | 31.902250 | +31.751875 |  9 | +3.681712296 | +12.061663
  90 |     5199203933 |  1 | 6412.318387055 | +8.765976167 | 0.000000 | -11.947375 | 32.487212 | +32.336837 |  9 | +3.888290154 | +12.646625

------------------------------------------------------------------------------------------------------------------------
n = 912167
initial_dmax = 11.797000
initial_dmax_step = 80
initial_cmax = 0.320300
initial_cmax_step = 8
initial_max_single_v2 = 5
log_step = 5
h_step = 93
loss = 88
max_value = 8216025965
max_ratio = 9007.151064
avg_v2_until_h = 1.516129
ratio_1_until_h = 0.655914
max_run_1_until_h = 7

step | value | v2 | ratio | log_delta | dmax | dmax_delta | cmax | cmax_delta | max_v2 | h_delta | local_debt
------------------------------------------------------------------------------------------------------------------------
   1 |        1368251 |  1 | 1.500000548 | +0.405465474 | 11.212038 | -0.584963 | 0.905262 | +0.584963 |  5 | +0.206578223 | +0.584963
   2 |        2052377 |  1 | 2.250001370 | +0.810930825 | 10.797000 | -1.000000 | 1.490225 | +1.169925 |  5 | +0.464133825 | +1.169925
   3 |        1539283 |  2 | 1.687501302 | +0.523248915 | 11.797000 | +0.000000 | 1.075187 | +0.754888 |  5 | +0.493053415 | +0.754888
   4 |        2308925 |  1 | 2.531252501 | +0.928714240 | 11.797000 | +0.000000 | 1.660150 | +1.339850 |  5 | +0.875120240 | +1.339850
   5 |         865847 |  3 | 0.949219825 | -0.052114869 | 13.212038 | +1.415037 | 0.245112 | -0.075187 |  5 | +0.375403881 | -0.075187
   6 |        1298771 |  1 | 1.423830285 | +0.353350624 | 12.627075 | +0.830075 | 0.830075 | +0.509775 |  5 | +0.581982124 | +0.509775
   7 |        1948157 |  1 | 2.135745976 | +0.758815989 | 12.042113 | +0.245112 | 1.415037 | +1.094738 |  5 | +0.788560238 | +1.094738
   8 |         730559 |  3 | 0.800904878 | -0.222013093 | 13.457150 | +1.660150 | 0.000000 | -0.320300 |  5 | +0.288843906 | -0.320300
   9 |        1095839 |  1 | 1.201357865 | +0.183452472 | 12.872188 | +1.075187 | 0.000000 | -0.320300 |  5 | +0.518820720 | +0.264663
  10 |        1643759 |  1 | 1.802037346 | +0.588917884 | 12.287225 | +0.490225 | 0.000000 | -0.320300 |  5 | +0.748797382 | +0.849625
  11 |        2465639 |  1 | 2.703056567 | +0.994383195 | 11.702263 | -0.094738 | 0.000000 | -0.320300 |  6 | +0.978773943 | +1.434588
  12 |        3698459 |  1 | 4.054585399 | +1.399848438 | 11.117300 | -0.679700 | 0.000000 | -0.320300 |  6 | +1.208750436 | +2.019550
  13 |        5547689 |  1 | 6.081878647 | +1.805313636 | 10.532338 | -1.264663 | 0.415037 | +0.094738 |  6 | +1.422125384 | +2.604513
  14 |        4160767 |  2 | 4.561409259 | +1.517631624 | 10.947375 | -0.849625 | 0.000000 | -0.320300 |  6 | +1.275556122 | +2.189475
  15 |        6241151 |  1 | 6.842114437 | +1.923096812 | 10.362413 | -1.434588 | 0.000000 | -0.320300 |  6 | +1.505532560 | +2.774438
  16 |        9361727 |  1 | 10.263172204 | +2.328561974 | 9.777450 | -2.019550 | 0.000000 | -0.320300 |  6 | +1.735508971 | +3.359400
  17 |       14042591 |  1 | 15.394758854 | +2.734027117 | 9.192488 | -2.604513 | 1.203000 | +0.882700 |  6 | +1.917365367 | +3.944363
  18 |       21063887 |  1 | 23.092138830 | +3.139492249 | 8.607525 | -3.189475 | 2.203000 | +1.882700 |  6 | +2.107341748 | +4.529325
  19 |       31595831 |  1 | 34.638208793 | +3.544957373 | 8.022563 | -3.774438 | 6.203000 | +5.882700 |  6 | +2.177318122 | +5.114288
  20 |       47393747 |  1 | 51.957313738 | +3.950422492 | 7.437600 | -4.359400 | 14.203000 | +13.882700 |  9 | +2.087294490 | +5.699250
  21 |       71090621 |  1 | 77.935971154 | +4.355887607 | 6.852638 | -4.944363 | 15.203000 | +14.882700 |  9 | +2.277270855 | +6.284213
  22 |       26658983 |  3 | 29.225989320 | +3.375058359 | 8.267675 | -3.529325 | 15.203000 | +14.882700 |  9 | +1.720952857 | +4.869175
  23 |       39988475 |  1 | 43.838984528 | +3.780523479 | 7.682713 | -4.114288 | 15.787962 | +15.467662 |  9 | +1.927530727 | +5.454138
