classe_mod;count;avg_delta;avg_ratio;positive_ratio;negative_ratio;avg_v2;min_v2;max_v2;max_delta;min_delta;max_ratio;min_ratio
299;4883;0.40546591437322504;1.500001209606954;1.0;0.0;1.0;1;1;0.4065793143515677;0.405465174781936;1.5016722408026757;1.500000100010661
303;4883;0.40546591106543123;1.500001204640184;1.0;0.0;1.0;1;1;0.40656461344158146;0.4054651747818827;1.5016501650165017;1.5000001000105811
307;4883;0.40546590783727504;1.5000011997930642;1.0;0.0;1.0;1;1;0.40655029540945176;0.4054651747818294;1.501628664495114;1.500000100010501
311;4883;0.40546590468572485;1.5000011950610463;1.0;0.0;1.0;1;1;0.40653634548966355;0.4054651747817761;1.5016077170418007;1.500000100010421
315;4883;0.40546590160790147;1.5000011904397845;1.0;0.0;1.0;1;1;0.40652274966629953;0.40546517478172284;1.5015873015873016;1.5000001000103411
319;4883;0.40546589860106763;1.500001185925179;1.0;0.0;1.0;1;1;0.40650949462607056;0.40546517478166955;1.5015673981191222;1.500000100010261
323;4883;0.40546589566262187;1.5000011815133074;1.0;0.0;1.0;1;1;0.4064965677148269;0.40546517478161626;1.501547987616099;1.500000100010181
327;4883;0.40546589279009376;1.5000011772004689;1.0;0.0;1.0;1;1;0.4064839568972669;0.4054651747815612;1.5015290519877675;1.500000100010101
331;4883;0.40546588998112565;1.5000011729831184;1.0;0.0;1.0;1;1;0.40647165071956604;0.4054651747815097;1.501510574018127;1.500000100010021
335;4883;0.4054658872334736;1.5000011688578714;1.0;0.0;1.0;1;1;0.406459638274673;0.4054651747814564;1.501492537313433;1.500000100009941
339;4883;0.40546588454500393;1.5000011648215328;1.0;0.0;1.0;1;1;0.40644790917007256;0.4054651747814031;1.5014749262536873;1.500000100009861
343;4883;0.40546588191367744;1.5000011608710304;1.0;0.0;1.0;1;1;0.4064364534977969;0.4054651747813498;1.501457725947522;1.500000100009781
347;4883;0.4054658793375482;1.500001157003444;1.0;0.0;1.0;1;1;0.4064252618065076;0.4054651747812965;1.5014409221902016;1.500000100009701
351;4883;0.40546587681476326;1.5000011532159885;1.0;0.0;1.0;1;1;0.406414325075497;0.4054651747812432;1.5014245014245013;1.500000100009621
355;4883;0.4054658743435478;1.500001149505993;1.0;0.0;1.0;1;1;0.4064036346904283;0.40546517478118815;1.5014084507042254;1.5000001000095409
359;4883;0.4054658719222088;1.500001145870919;1.0;0.0;1.0;1;1;0.406393182420719;0.40546517478113486;1.501392757660167;1.500000100009461
363;4883;0.40546586954912633;1.5000011423083215;1.0;0.0;1.0;1;1;0.4063829603983935;0.40546517478108335;1.5013774104683195;1.5000001000093808
367;4883;0.4054658672227491;1.5000011388158836;1.0;0.0;1.0;1;1;0.4063729610983442;0.40546517478103006;1.5013623978201636;1.5000001000093008
371;4883;0.4054658649415983;1.5000011353913791;1.0;0.0;1.0;1;1;0.4063631773198493;0.40546517478097677;1.5013477088948788;1.500000100009221
375;4883;0.4054658627042533;1.5000011320326652;1.0;0.0;1.0;1;1;0.40635360216927996;0.4054651747809235;1.5013333333333334;1.5000001000091407
379;4883;0.40546586050935035;1.500001128737697;1.0;0.0;1.0;1;1;0.40634422904390455;0.4054651747808702;1.5013192612137203;1.5000001000090608
383;4883;0.4054658583555899;1.5000011255045238;1.0;0.0;1.0;1;1;0.406335051616705;0.4054651747808169;1.5013054830287207;1.5000001000089809
387;4883;0.4054658562417191;1.5000011223312646;1.0;0.0;1.0;1;1;0.4063260638221289;0.40546517478076183;1.5012919896640826;1.5000001000089007
391;4883;0.40546585416654113;1.5000011192161167;1.0;0.0;1.0;1;1;0.4063172598427309;0.40546517478070854;1.5012787723785166;1.5000001000088208
395;4883;0.4054658521289049;1.5000011161573428;1.0;0.0;1.0;1;1;0.4063086340966038;0.40546517478065525;1.5012658227848101;1.5000001000087408
399;4883;0.40546585012770187;1.5000011131532998;1.0;0.0;1.0;1;1;0.40630018122558553;0.40546517478060196;1.5012531328320802;1.5000001000086607
403;4883;0.4054658481618769;1.5000011102023796;1.0;0.0;1.0;1;1;0.4062918960841593;0.40546517478055044;1.501240694789082;1.5000001000085808
407;4883;0.4054658462304063;1.5000011073030548;1.0;0.0;1.0;1;1;0.40628377372900104;0.4054651747804954;1.5012285012285012;1.5000001000085008
411;4883;0.40546584433231;1.5000011044538557;1.0;0.0;1.0;1;1;0.40627580940915387;0.40546517478044386;1.5012165450121655;1.5000001000084207
415;4883;0.4054658424666464;1.5000011016533574;1.0;0.0;1.0;1;1;0.4062679985567552;0.40546517478039057;1.5012048192771084;1.5000001000083407
419;4883;0.4054658406325086;1.5000010989002155;1.0;0.0;1.0;1;1;0.40626033677830353;0.4054651747803355;1.5011933174224343;1.5000001000082608
423;4883;0.40546583882902304;1.5000010961930919;1.0;0.0;1.0;1;1;0.40625281984641415;0.405465174780284;1.5011820330969268;1.5000001000081806
427;4883;0.40546583705534955;1.500001093530746;1.0;0.0;1.0;1;1;0.40624544369204507;0.4054651747802289;1.5011709601873535;1.5000001000081007
431;4883;0.4054658353106797;1.5000010909119526;1.0;0.0;1.0;1;1;0.4062382043971535;0.40546517478017563;1.5011600928074247;1.5000001000080208
435;4883;0.4054658335942319;1.5000010883355372;1.0;0.0;1.0;1;1;0.40623109818774683;0.40546517478012234;1.5011494252873563;1.5000001000079406
439;4883;0.4054658319052552;1.5000010858003727;1.0;0.0;1.0;1;1;0.40622412142733566;0.40546517478006905;1.501138952164009;1.5000001000078607
443;4883;0.4054658302430272;1.5000010833053816;1.0;0.0;1.0;1;1;0.40621727061071855;0.40546517478001576;1.5011286681715577;1.5000001000077805
447;4883;0.40546582860684405;1.5000010808495068;1.0;0.0;1.0;1;1;0.4062105423581128;0.40546517477996247;1.5011185682326622;1.5000001000077006
451;4883;0.40546582699604;1.5000010784317268;1.0;0.0;1.0;1;1;0.4062039334095964;0.4054651747799092;1.501108647450111;1.5000001000076206
455;4883;0.40546582540995546;1.5000010760510807;1.0;0.0;1.0;1;1;0.40619744061983987;0.4054651747798559;1.501098901098901;1.5000001000075405
