start;log_step;h_step;loss;max_value;max_value_step;max_ratio;ratio_1_until_h;avg_v2_until_h;count_1_until_h;count_2_until_h;count_3_until_h;count_4_plus_until_h;initial_dmax;initial_cmax;initial_pmax;initial_pavg;log_value;log_delta_at_log_step;dmax_at_log_step;dmax_delta_at_log_step;cmax_at_log_step;cmax_delta_at_log_step;pmax_at_log_step;pmax_delta_at_log_step;pavg_at_log_step;h_delta_at_log_step;local_debt_at_log_step;classification
11400911;29;136;107;30079718549;122;2638.3609651018237;0.6838235294117647;1.5735294117647058;93;20;16;7;7.042112555529016;1.8661624776441599;1.0;0.7125;5559635;-0.71816080586275;11.212037556971325;4.169925001442309;0.8300749985576878;-1.036087479086472;1.0;0.0;0.7125;0.48050081891369345;-1.0360874790864756;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
3082295;3;108;105;5936080241;99;1925.863760931384;0.6111111111111112;1.5740740740740742;66;28;11;3;6.797000057692486;0.24511249783653177;1.0;0.6375;2600687;-0.16989880849031103;7.6270750562501775;0.8300749985576914;0.0;-0.24511249783653177;1.0;0.0;0.6375;0.06987556604093825;-0.24511249783653177;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
3378047;34;139;105;30079718549;125;8904.470112168363;0.6906474820143885;1.5611510791366907;96;20;16;7;8.797000057692486;0.11127497548069698;1.0;0.725;3127295;-0.07712931819849089;12.797000057692486;4.0;0.0;-0.11127497548069698;1.0;0.0;0.725;1.0462089310659266;-0.11127497548069698;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
3706423;3;108;105;30079718549;94;8115.565478899737;0.6944444444444444;1.5555555555555556;75;15;13;5;11.797000057692486;0.24511249783653177;1.0;0.725;3127295;-0.16989884693481372;12.797000057692486;1.0;0.0;-0.24511249783653177;1.0;0.0;0.725;0.11745452800028033;-0.24511249783653177;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
3800303;32;137;105;30079718549;123;7915.0842838057915;0.6861313868613139;1.562043795620438;94;21;15;7;8.627075056250177;0.2811999769230056;1.0;0.7125;3127295;-0.19491238674698863;12.797000057692486;4.169925001442309;0.0;-0.2811999769230056;1.0;0.0;0.725;0.9811026129645448;-0.2811999769230056;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
4809759;28;133;105;30079718549;119;6253.89308466391;0.6766917293233082;1.5639097744360901;90;22;15;6;9.797000057692486;0.6210499798076299;1.0;0.7125;3127295;-0.43047856526367845;12.797000057692486;3.0;0.0;-0.6210499798076299;1.0;0.0;0.725;0.4281529341305479;-0.6210499798076299;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
5067071;33;138;105;30079718549;124;5936.312822338586;0.6884057971014492;1.565217391304348;95;20;16;7;8.212037556971325;0.6962374762018513;1.0;0.7125;3127295;-0.4825945249829964;12.797000057692486;4.584962500721161;0.0;-0.6962374762018513;1.0;0.0;0.725;0.822082099504982;-0.6962374762018513;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
10959275;3;105;102;5936080241;101;541.6489905582258;0.6;1.561904761904762;63;31;8;3;4.532337551202076;0.9217999653845084;1.0;0.6;9246889;-0.16989895906654695;5.797000057692486;1.26466250649041;0.6766874675479784;-0.24511249783653;0.8571428571428571;-0.1428571428571429;0.625;0.1487027748287204;-0.24511249783653177;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
6265323;3;104;101;63486606161;86;10133.014077805725;0.6730769230769231;1.5480769230769231;70;20;8;6;11.287225053365546;0.24511249783653177;1.0;0.7125;5286367;-0.16989890083244852;12.797000057692486;1.50977500432694;0.0;-0.24511249783653177;1.0;0.0;0.7375;0.2601914753141905;-0.24511249783653177;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
7306183;5;106;101;5936080241;102;812.4735229051887;0.6037735849056604;1.5566037735849056;64;31;8;3;5.1173000519232374;0.33683746466334696;1.0;0.6;6935167;-0.05211584173855144;6.212037556971325;1.0947375050480872;0.26164996826912557;-0.0751874963942214;1.0;0.0;0.625;0.2566662845667409;-0.07518749639421962;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
1896063;16;113;97;8216025965;101;4333.203044941018;0.6637168141592921;1.5486725663716814;75;24;9;5;9.212037556971325;1.3759374819710999;1.0;0.7;1216223;-0.44402947624058164;11.362412549759767;2.150374992788443;0.7353374935095953;-0.6405999884615046;1.0;0.0;0.6875;0.1772935213940272;-0.6405999884615028;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
