start;classe_mod_1024;reached_one;total_syracuse_steps;max_value;max_ratio;peak_step;first_positive_surplus_step;first_descent_step;max_debt;max_debt_step;max_consecutive_v2_1;total_v2;avg_v2;final_surplus
4599551;767;True;201;4541234321;987.3212235281227;70;86;86;9.947375050480929;70;11;341;1.6965174129353233;22.42253735504761
4818791;871;True;124;4336181201;899.8483646624226;39;86;86;9.813537528125089;39;6;219;1.7661290322580645;22.46464991057664
35655;839;True;119;13721237;384.8334595428411;54;85;85;8.587975038942432;54;7;204;1.7142857142857142;15.389462414182418
376603;795;True;156;643355621;1708.3125227361438;44;85;85;10.738350031730874;44;7;266;1.705128205128205;18.745849887499645
651335;71;True;122;132022493;202.6952228883754;49;85;85;7.663162535336653;49;5;213;1.7459016393442623;19.634574912018962
722715;795;True;134;178016129;246.31580775271027;17;85;85;7.9443625122596515;17;10;232;1.7313432835820894;19.615024903365082
879975;359;True;125;183266705;208.26353589590613;73;85;85;7.702262552644399;73;7;218;1.744;19.879687409855478
1000479;31;True;157;284854805;284.7184248744851;43;85;85;8.153387531009713;43;8;269;1.713375796178344;20.160887386778484
1330431;255;True;163;17494428437;13149.444380805919;61;85;85;13.682712543990519;61;9;279;1.7116564417177915;20.651112382451572
1623323;283;True;113;4216452893;2597.420780091208;57;85;85;11.342862541105902;57;11;200;1.7699115044247788;20.899237418509358
1822367;671;True;111;319562117;175.35552224112925;23;85;85;7.4541375165865915;23;10;197;1.7747747747747749;21.06916241995168
1957167;303;True;121;1206359885;616.3806588809233;62;85;85;9.26767504471168;62;8;213;1.7603305785123966;21.219537412740124
1988859;251;True;157;52304792741;26298.894361540963;61;85;85;14.682712543990519;61;12;270;1.7197452229299364;21.160887386778484
2080383;639;True;133;8216025965;3949.285283046439;70;85;85;11.947375050480929;70;6;232;1.744360902255639;21.199987404086244
2164431;719;True;114;4216452893;1948.065285056442;58;85;85;10.927825041827049;58;11;202;1.7719298245614035;21.314274917788197
2230783;511;True;109;556973009;249.67601465494403;29;85;85;7.963912520913524;29;8;194;1.7798165137614679;21.239087421393975
2321567;159;True;136;6692535845;2882.7666162553137;47;85;85;11.49323753389433;47;7;237;1.7426470588235294;21.445099901922788
2707615;159;True;98;10549217573;3896.1290925777853;58;85;85;11.927825041827049;58;8;177;1.8061224489795917;21.673674929326694
3033959;871;True;120;38828142341;12797.846754356271;37;85;85;13.643612526682773;37;16;212;1.7666666666666666;21.804499913461257
3124863;639;True;149;8887001345;2843.965109830415;35;85;85;11.473687525240464;35;9;258;1.7315436241610738;21.840587392547747
3522887;327;True;164;1221433181;346.713698452434;64;85;85;8.437600046153989;64;6;282;1.7195121951219512;22.066149881730382
4160767;255;True;133;8216025965;1974.6421669370095;70;85;85;10.947375050480929;70;7;233;1.7518796992481203;22.199987404086244
4308991;1023;True;133;2686594625;623.4857824024232;21;85;85;9.284212515144276;21;13;233;1.7518796992481203;22.199987404086244
4643135;319;True;136;6692535845;1441.3829976944457;47;85;85;10.49323753389433;47;7;238;1.75;22.445099901922788
4665947;603;True;160;885651893;189.81182019427138;42;85;85;7.568425030288552;42;7;276;1.725;22.405999884615028
1759951;719;True;125;183266705;104.13170878052856;73;84;84;6.702262552644399;73;7;219;1.752;20.879687409855478
2259687;743;True;109;6862644641;3036.989034764549;42;84;84;11.568425030288552;42;11;194;1.7798165137614679;21.239087421393975
2535423;1023;True;136;1112567633;438.80947400098523;68;84;84;8.777450049038606;68;11;237;1.7426470588235294;21.445099901922788
3120575;447;True;132;8216025965;2632.85643350985;69;84;84;11.362412549759767;69;6;231;1.75;21.784949904807405
3346175;767;True;108;556973009;166.45065156484642;28;84;84;7.37895002019237;28;7;193;1.787037037037037;21.824049922115137
3482351;751;True;135;6692535845;1921.8441348962237;46;84;84;10.908275033173183;46;7;236;1.7481481481481482;22.03006240264392
3663295;447;True;111;20048305409;5472.7521013186215;52;84;84;12.418050037500109;52;8;198;1.7837837837837838;22.06916241995168
4061423;239;True;97;10549217573;2597.419075284697;57;84;84;11.342862541105902;57;8;176;1.8144329896907216;22.258637430047855
4069423;47;True;157;1649699777;405.389112166516;49;84;84;8.663162535336653;49;6;271;1.7261146496815287;22.160887386778484
4483071;1023;True;140;2484560897;554.20958021856;19;84;84;9.114287513701967;19;10;244;1.7428571428571429;22.105249899038142
4519375;463;True;109;6862644641;1518.4941813857004;42;84;84;10.568425030288552;42;11;195;1.7889908256880733;22.239087421393975
423679;767;True;154;643355621;1518.4977801590355;42;83;83;10.568425030288552;42;7;263;1.7077922077922079;18.915774888941968
756903;167;True;127;233270513;308.19076288507244;62;83;83;8.26767504471168;62;12;221;1.7401574803149606;19.709762408413184
827503;111;True;154;24184565;29.225954467838786;22;83;83;4.869175015865437;22;5;264;1.7142857142857142;19.915774888941968
1319963;27;True;124;183266705;138.84230467066124;72;83;83;7.1173000519232374;72;7;217;1.75;20.46464991057664
1357855;31;True;134;9533450789;7020.963791421028;68;83;83;12.777450049038606;68;7;233;1.7388059701492538;20.615024903365082
1496735;671;True;161;17494428437;11688.39402900313;59;83;83;13.51278754254821;59;9;276;1.7142857142857142;20.821037383893866
1695743;1023;True;118;8138196845;4799.192356978622;38;83;83;12.228575027403934;38;12;208;1.7627118644067796;20.97442491490358
2234815;447;True;107;8153728541;3648.5026908267573;51;83;83;11.833087536778962;51;8;191;1.7850467289719627;21.409012422836298
2237467;27;True;155;52304792741;23376.788458109102;59;83;83;14.51278754254821;59;12;267;1.7225806451612904;21.330812388220806
2757871;239;True;110;4302861857;1560.2114301212782;66;83;83;10.607525047596297;66;7;196;1.7818181818181817;21.654124920672842
3389531;91;True;108;6862644641;2024.659057846056;41;83;83;10.983462529567404;41;11;193;1.787037037037037;21.824049922115137
3803135;1023;True;135;1112567633;292.5396108736608;67;83;83;8.192487548317459;67;10;236;1.7481481481481482;22.03006240264392
4454047;671;True;155;48095597285;10798.17911328731;40;83;83;13.398500028846243;40;13;268;1.729032258064516;22.330812388220806
4825199;111;True;177;6954959861;1441.38301052454;47;83;83;10.49323753389433;47;6;303;1.7118644067796611;22.46163737235537
393967;751;True;132;168255053;427.0790523064114;44;82;82;8.738350031730874;44;6;228;1.7272727272727273;18.784949904807405
813055;1023;True;132;178016129;218.94721636297666;15;82;82;7.774437510817343;15;10;229;1.7348484848484849;19.784949904807405
1072575;447;True;138;5571859265;5194.843498123674;57;82;82;12.342862541105902;57;9;239;1.7318840579710144;20.275174900480465
1201087;959;True;148;173318453;144.30133121081153;55;82;82;7.172937539663579;55;8;255;1.722972972972973;20.425549893268908
1271807;1023;True;117;8138196845;6398.924400479003;37;82;82;12.643612526682773;37;10;206;1.7606837606837606;20.55938741562474
1626111;1023;True;132;178016129;109.47354085914185;15;82;82;6.774437510817343;15;11;230;1.7424242424242424;20.784949904807405
1758335;127;True;147;152410085;86.67863916716666;64;82;82;6.437600046153989;64;9;254;1.727891156462585;21.01051239399007
1826239;447;True;111;4216452893;2308.817681037367;55;82;82;11.172937539663579;55;11;197;1.7747747747747749;21.06916241995168
2036783;47;True;133;9533450789;4680.64137858574;67;82;82;12.192487548317459;67;7;232;1.744360902255639;21.199987404086244
2045031;103;True;121;817875245;399.9329325570126;37;82;82;8.643612526682773;37;7;213;1.7603305785123966;21.219537412740124
2145151;895;True;138;5571859265;2597.420538227845;57;82;82;11.342862541105902;57;9;240;1.7391304347826086;21.275174900480465
2225343;191;True;131;1779975485;799.8656768866642;37;82;82;9.643612526682773;37;5;229;1.748091603053435;21.369912405528567
2559903;927;True;117;38828142341;15167.817820050213;34;82;82;13.888725024519303;34;16;207;1.7692307692307692;21.55938741562474
3149935;111;True;113;828537281;263.03313592185236;24;82;82;8.039100017307746;24;8;201;1.7787610619469028;21.899237418509358
3219199;767;True;137;140942996837;43782.00814457261;52;82;82;15.418050037500109;52;11;239;1.7445255474452555;21.860137401201627
3352223;671;True;106;8153728541;2432.3347644234887;50;82;82;11.2481250360578;50;8;190;1.7924528301886793;21.99397492355746
3652479;895;True;111;4216452893;1154.408524456951;55;82;82;10.172937539663579;55;11;198;1.7837837837837838;22.06916241995168
3737023;447;True;135;504982673;135.12966684978926;48;82;82;7.078200034615492;48;7;236;1.7481481481481482;22.03006240264392
3888063;959;True;106;53860955093;13852.901841611105;56;82;82;13.75790004038474;56;9;190;1.7924528301886793;21.99397492355746
4136807;871;True;109;4302861857;1040.1408276963368;65;82;82;10.02256254687515;65;7;195;1.7889908256880733;22.239087421393975
4185279;191;True;114;2066108381;493.6608481776245;70;82;82;8.947375050480929;70;6;203;1.780701754385965;22.314274917788197
4375791;239;True;167;6644612189;1518.4939566354974;42;82;82;10.568425030288552;42;7;287;1.718562874251497;22.311262379566926
4550939;283;True;119;38828142341;8531.896898859774;36;82;82;13.058650025961619;36;16;211;1.773109243697479;22.389462414182418
4680863;159;True;131;8216025965;1755.2374348490866;68;82;82;10.777450049038606;68;6;230;1.7557251908396947;22.369912405528567
4687295;447;True;148;8887001345;1895.9765376405794;34;82;82;10.888725024519303;34;9;257;1.7364864864864864;22.425549893268908
4829887;703;True;160;3717108305;769.605646053417;54;82;82;9.587975038942432;54;8;276;1.725;22.405999884615028
45127;71;True;115;13721237;304.0582578057482;50;81;81;8.2481250360578;50;7;198;1.7217391304347827;15.729312417067064
653031;743;True;122;244569773;374.5147979192412;30;81;81;8.548875021634686;30;7;213;1.7459016393442623;19.634574912018962
1219583;1023;True;131;178016129;145.96475106655308;14;81;81;7.189475010096185;14;9;228;1.7404580152671756;20.369912405528567
1484959;159;True;122;183266705;123.41532998554169;70;81;81;6.947375050480929;70;7;214;1.7540983606557377;20.634574912018962
1608863;159;True;137;5571859265;3463.227922452067;56;81;81;11.75790004038474;56;9;238;1.7372262773722629;20.860137401201627
1801631;415;True;147;173318453;96.20086077559722;54;81;81;6.587975038942432;54;8;254;1.727891156462585;21.01051239399007
1907711;1023;True;116;8138196845;4265.948482238662;36;81;81;12.058650025961619;36;9;205;1.7672413793103448;21.144349916345902
2439167;1023;True;131;178016129;72.98234561225205;14;81;81;6.189475010096185;14;10;229;1.748091603053435;21.369912405528567
2517151;159;True;153;52304792741;20779.362358873186;57;81;81;14.342862541105902;57;12;264;1.7254901960784315;21.50073738966313
2739359;159;True;110;4216452893;1539.2115064144568;54;81;81;10.587975038942432;54;11;196;1.7818181818181817;21.654124920672842
3217727;319;True;137;5571859265;1731.6134230778434;56;81;81;10.75790004038474;56;9;239;1.7445255474452555;21.860137401201627
3326959;1007;True;154;1798284077;540.5188573108355;48;81;81;9.078200034615492;48;8;266;1.7272727272727273;21.915774888941968
3449703;871;True;171;645980993;187.2569879204094;30;81;81;7.548875021634686;30;9;293;1.713450292397661;21.971412376682338
3450879;1023;True;154;1723202909;499.3518778838667;29;81;81;8.963912520913524;29;10;266;1.7272727272727273;21.915774888941968
3813223;871;True;106;6862644641;1799.696645331259;39;81;81;10.813537528125089;39;11;190;1.7924528301886793;21.99397492355746
3839855;879;True;116;38828142341;10111.87722999957;33;81;81;13.303762523798149;33;16;206;1.7758620689655173;22.144349916345902
3998703;1007;True;145;12309701453;3078.4235420835207;54;81;81;11.587975038942432;54;9;252;1.7379310344827585;22.180437395432364
4724903;167;True;112;828537281;175.35540539139112;23;81;81;7.4541375165865915;23;8;200;1.7857142857142858;22.48419991923052
4828799;639;True;136;140942996837;29188.002407430915;51;81;81;14.833087536778962;51;11;238;1.75;22.445099901922788
60975;559;True;123;197759717;3243.291791717917;49;80;80;11.663162535336653;49;9;211;1.7154471544715446;16.0496124112978
488167;743;True;104;822716801;1685.3183459758648;32;80;80;10.718800023076994;32;7;184;1.7692307692307692;19.163899924999782
824347;27;True;118;132022493;160.15402858262357;45;80;80;7.323312532452022;45;5;207;1.7542372881355932;19.97442491490358
976335;463;True;104;822716801;842.6583099038752;32;80;80;9.718800023076994;32;7;185;1.7788461538461537;20.163899924999782
1733871;239;True;135;1000798901;577.2049368147918;55;80;80;9.172937539663579;55;10;235;1.7407407407407407;21.03006240264392
1829375;511;True;130;178016129;97.30980744789888;13;80;80;6.604512509375027;13;8;227;1.7461538461538462;20.9548749062497
2227439;239;True;121;183266705;82.27686818808506;69;80;80;6.362412549759767;69;7;213;1.7603305785123966;21.219537412740124
2413295;751;True;136;5571859265;2308.8181366140484;55;80;80;11.172937539663579;55;9;237;1.7426470588235294;21.445099901922788
2543615;1023;True;117;8138196845;3199.4609423989086;37;80;80;11.643612526682773;37;11;207;1.7692307692307692;21.55938741562474
3009791;255;True;180;2407427729;799.8654155720448;37;80;80;9.643612526682773;37;13;307;1.7055555555555555;21.706749870191913
3091455;1023;True;139;3759725645;1216.167029764302;50;80;80;10.2481250360578;50;9;242;1.7410071942446044;21.690212399759304
3775727;239;True;152;52304792741;13852.906404779795;56;80;80;13.75790004038474;56;12;263;1.730263157894737;22.085699890384262
4109039;751;True;109;4216452893;1026.1408794124368;53;80;80;10.00301253822127;53;11;195;1.7889908256880733;22.239087421393975
4726783;1023;True;114;808390961;171.0234975881059;52;80;80;7.418050037500109;52;12;203;1.780701754385965;22.314274917788197
4789275;27;True;102;6552627617;1368.1877981531652;52;80;80;10.418050037500109;52;7;184;1.803921568627451;22.333824926442077
4945223;327;True;153;1691498861;342.0470342793439;52;80;80;8.418050037500109;52;5;265;1.7320261437908497;22.50073738966313
4990439;487;True;153;1798284077;360.3458687702625;47;80;80;8.49323753389433;47;8;265;1.7320261437908497;22.50073738966313
37503;639;True;112;11691701;311.7537530330907;21;79;79;8.284212515144276;21;11;193;1.7232142857142858;15.48419991923052
732251;91;True;103;822716801;1123.5447967978193;31;79;79;10.13383752235584;31;7;183;1.7766990291262137;19.748862425720915
805375;511;True;120;297564677;369.47344653111907;18;79;79;8.52932501298081;18;8;210;1.75;19.804499913461257
847359;511;True;154;643355621;759.2479940615489;42;79;79;9.568425030288552;42;8;264;1.7142857142857142;19.915774888941968
1047655;103;True;150;919443473;877.6204695247959;68;79;79;9.777450049038606;68;5;258;1.72;20.255624891826585
1459231;31;True;132;1183112993;810.7784120540202;49;79;79;9.663162535336653;49;10;230;1.7424242424242424;20.784949904807405
2095311;207;True;150;919443473;438.81002533752746;68;79;79;8.777450049038606;68;5;259;1.7266666666666666;21.255624891826585
2600807;871;True;134;1000798901;384.80321723218987;54;79;79;8.587975038942432;54;10;234;1.7462686567164178;21.615024903365082
2744063;767;True;129;178016129;64.87319314461803;12;79;79;6.019550008653873;12;7;226;1.751937984496124;21.53983740697086
3490431;639;True;106;4302861857;1232.759466381086;62;79;79;10.26767504471168;62;7;190;1.7924528301886793;21.99397492355746
3619943;103;True;135;5571859265;1539.2118784743295;54;79;79;10.587975038942432;54;9;236;1.7481481481481482;22.03006240264392
3815423;1023;True;116;8138196845;2132.9736820792873;36;79;79;11.058650025961619;36;10;206;1.7758620689655173;22.144349916345902
3844735;639;True;106;7013764565;1824.251753371819;51;79;79;10.833087536778962;51;11;190;1.7924528301886793;21.99397492355746
4006639;751;True;145;5481834677;1368.1878195165573;52;79;79;10.418050037500109;52;8;252;1.7379310344827585;22.180437395432364
4399263;159;True;138;634818545;144.30111248179526;55;79;79;7.172937539663579;55;5;241;1.7463768115942029;22.275174900480465
4600303;495;True;116;2098026485;456.06267348042076;51;79;79;8.833087536778962;51;8;206;1.7758620689655173;22.144349916345902
4637183;511;True;138;3759725645;810.7779324214723;49;79;79;9.663162535336653;49;8;241;1.7463768115942029;22.275174900480465
4923559;167;True;143;4205472209;854.1529021994049;44;79;79;9.738350031730874;44;12;249;1.7412587412587412;22.350362396874687
4974831;239;True;117;746098877;149.97471813615377;38;79;79;7.228575027403934;38;8;208;1.7777777777777777;22.55938741562474
56255;959;True;111;11691701;207.83398808994755;20;78;78;7.6992500144231215;20;11;192;1.7297297297297298;16.06916241995168
75007;255;True;112;11691701;155.8747983521538;21;78;78;7.284212515144276;21;11;194;1.7321428571428572;16.48419991923052
206847;1023;True;137;283008941;1368.2042330804895;52;78;78;10.418050037500109;52;10;235;1.7153284671532847;17.860137401201627
601327;239;True;148;200182877;332.9018603854475;28;78;78;8.37895002019237;28;7;254;1.7162162162162162;19.425549893268908
635519;639;True;153;643355621;1012.3310569786269;41;78;78;9.983462529567404;41;7;262;1.7124183006535947;19.50073738966313
680347;411;True;117;37748213;55.4837649023219;27;78;78;5.793987519471216;27;6;205;1.7521367521367521;19.55938741562474
1202655;479;True;148;200182877;166.45079178983167;28;78;78;7.37895002019237;28;7;255;1.722972972972973;20.425549893268908
1271039;255;True;153;643355621;506.16513025957505;41;78;78;8.983462529567404;41;7;263;1.7189542483660132;20.50073738966313
1571483;667;True;149;919443473;585.0801268610605;67;78;78;9.192487548317459;67;5;257;1.7248322147651007;20.840587392547747
1587963;763;True;137;543158885;342.04756974816166;52;78;78;8.418050037500109;52;7;238;1.7372262773722629;20.860137401201627
1611687;935;True;132;397813781;246.83066935453348;70;78;78;7.947375050480929;70;8;230;1.7424242424242424;20.784949904807405
1618011;91;True;132;359092277;221.93438548934463;27;78;78;7.793987519471216;27;8;230;1.7424242424242424;20.784949904807405
1891263;959;True;104;71877941;38.005259448315755;50;78;78;5.2481250360578;50;6;186;1.7884615384615385;21.163899924999782
1995647;895;True;162;17494428437;8766.294057516185;60;78;78;13.097750043269372;60;9;278;1.7160493827160495;21.236074883172705
2861567;511;True;115;8138196845;2843.965157901248;35;78;78;11.473687525240464;35;8;204;1.7739130434782608;21.729312417067064
3166695;487;True;96;1301258189;410.91996197928756;61;78;78;8.682712543990519;61;6;174;1.8125;21.843599930769017
3386015;671;True;178;2407427729;710.99145426113;35;78;78;9.473687525240464;35;13;304;1.7078651685393258;21.876674871634236
3563611;91;True;106;27768579569;7792.258910694798;58;78;78;12.927825041827049;58;9;190;1.7924528301886793;21.99397492355746
3704679;871;True;99;703191941;189.81184091793108;42;78;78;7.568425030288552;42;7;179;1.8080808080808082;22.08871242860556
3873535;767;True;116;286185056525;73882.14035112629;55;78;78;16.17293753966358;55;8;206;1.7758620689655173;22.144349916345902
4012191;159;True;145;4337327837;1081.0372280382464;48;78;78;10.078200034615492;48;7;252;1.7379310344827585;22.180437395432364
4514687;895;True;179;2407427729;533.2435513248205;36;78;78;9.058650025961619;36;13;306;1.7094972067039107;22.291712370913046
4826591;479;True;136;5571859265;1154.4088291301252;55;78;78;10.172937539663579;55;9;238;1.75;22.445099901922788
4982631;871;True;153;885651893;177.7478390432685;35;78;78;7.473687525240464;35;7;265;1.7320261437908497;22.50073738966313
57115;795;True;111;13721237;240.2387638974;46;77;77;7.908275033173183;46;7;192;1.7297297297297298;16.06916241995168
823783;487;True;101;822716801;998.705728328941;29;77;77;9.963912520913524;29;7;180;1.7821782178217822;19.918787427163238
901991;871;True;147;200182877;221.93445056547128;27;77;77;7.793987519471216;27;7;253;1.7210884353741496;20.01051239399007
953279;959;True;152;643355621;674.887017337002;40;77;77;9.398500028846243;40;7;261;1.7171052631578947;20.085699890384262
1226991;239;True;148;136155725;110.96717498335359;27;77;77;6.793987519471216;27;5;255;1.722972972972973;20.425549893268908
1660671;767;True;98;280191149;168.72164865888547;40;77;77;7.398500028846243;40;7;176;1.7959183673469388;20.673674929326694
1906559;895;True;152;643355621;337.44333167764546;40;77;77;8.398500028846243;40;7;262;1.7236842105263157;21.085699890384262
2648827;763;True;93;1674039149;631.9926325879342;33;77;77;9.303762523798149;33;13;169;1.8172043010752688;21.598487432932473
2656159;927;True;105;1888506737;710.9915999004578;35;77;77;9.473687525240464;35;9;188;1.7904761904761906;21.57893742427862
2993471;319;True;161;17494428437;5844.195062187006;59;77;77;12.51278754254821;59;9;277;1.720496894409938;21.821037383893866
4210683;1019;True;150;1798284077;427.07657570042676;44;77;77;8.738350031730874;44;8;260;1.7333333333333334;22.255624891826585
4292351;767;True;114;8138196845;1895.9765510788843;34;77;77;10.888725024519303;34;7;203;1.780701754385965;22.314274917788197
84383;415;True;110;11691701;138.55517106526196;19;76;76;7.114287513701967;19;11;191;1.7363636363636363;16.654124920672842
298843;859;True;136;76664501;256.5377171290611;53;76;76;8.00301253822127;53;5;234;1.7205882352941178;18.445099901922788
303103;1023;True;119;233270513;769.6080639254643;54;76;76;9.587975038942432;54;12;207;1.7394957983193278;18.389462414182418
382695;743;True;115;37748213;98.63785259802192;25;76;76;6.6240625180289;25;6;201;1.7478260869565216;18.729312417067064
618991;495;True;100;181080197;292.5409206272789;67;76;76;8.192487548317459;67;7;178;1.78;19.5037499278844
828487;71;True;98;117942929;142.35942024437318;43;76;76;7.153387531009713;43;6;175;1.7857142857142858;19.673674929326694
970599;871;True;169;41977277;43.24883602806102;11;76;76;5.434587507932719;11;8;288;1.7041420118343196;20.141337378124604
1429919;415;True;151;643355621;449.92452089943555;39;76;76;8.813537528125089;39;7;260;1.7218543046357615;20.670662391105424
1450015;31;True;127;9533450789;6574.725633183105;61;76;76;12.682712543990519;61;7;222;1.7480314960629921;20.709762408413184
1625959;871;True;137;4624172981;2843.9665335964805;35;76;76;11.473687525240464;35;8;238;1.7372262773722629;20.860137401201627
1767919;495;True;147;919443473;520.0710400193674;65;76;76;9.02256254687515;65;5;254;1.727891156462585;21.01051239399007
1820263;615;True;130;359092277;197.27494158811118;25;76;76;7.6240625180289;25;8;227;1.7461538461538462;20.9548749062497
2125935;111;True;133;1454340197;684.0943852940001;52;76;76;9.418050037500109;52;11;232;1.744360902255639;21.199987404086244
2189311;1023;True;102;319562117;145.96469711247053;14;76;76;7.189475010096185;14;10;183;1.7941176470588236;21.333824926442077
2194431;1023;True;131;1000798901;456.06305279136143;51;76;76;8.833087536778962;51;9;229;1.748091603053435;21.369912405528567
2199295;767;True;102;2817803213;1281.2302183199615;45;76;76;10.323312532452022;45;9;183;1.7941176470588236;21.333824926442077
2245103;495;True;160;17494428437;7792.260950611175;58;76;76;12.927825041827049;58;9;275;1.71875;21.405999884615028
2979559;743;True;108;2066108381;693.4275780409114;64;76;76;9.437600046153989;64;6;193;1.787037037037037;21.824049922115137
3609243;667;True;140;27372165569;7583.907641851768;34;76;76;12.888725024519303;34;12;244;1.7428571428571429;22.105249899038142
3644863;447;True;111;38828142341;10652.839994534774;28;76;76;13.37895002019237;28;16;198;1.7837837837837838;22.06916241995168
4484967;871;True;107;828537281;184.7365389756491;18;76;76;7.529325012980809;18;9;192;1.794392523364486;22.409012422836298
4490207;991;True;160;17494428437;3896.1296076105177;58;76;76;11.927825041827049;58;9;276;1.725;22.405999884615028
4657183;31;True;104;567030941;121.7540605554903;58;76;76;6.927825041827049;58;8;187;1.7980769230769231;22.163899924999782
4897531;763;True;131;4126936229;842.6564791524546;32;76;76;9.718800023076994;32;14;230;1.7557251908396947;22.369912405528567
64255;767;True;109;13721237;213.54349077892772;44;75;75;7.738350031730874;44;7;189;1.7339449541284404;16.239087421393975
454655;1023;True;118;233270513;513.0714783737119;53;75;75;9.00301253822127;53;11;206;1.7457627118644068;18.97442491490358
574043;603;True;114;37748213;65.75851112198912;24;75;75;6.039100017307746;24;6;200;1.7543859649122806;19.314274917788197
606207;1023;True;119;233270513;384.8033971894089;54;75;75;8.587975038942432;54;13;208;1.7478991596638656;19.389462414182418
928487;743;True;99;181080197;195.02717539394735;66;75;75;7.607525047596297;66;7;177;1.7878787878787878;20.08871242860556
1203759;559;True;112;1711726253;1421.9841787268049;35;75;75;10.473687525240464;35;8;198;1.7678571428571428;20.48419991923052
1420135;871;True;93;255870161;180.1731250902203;47;75;75;7.49323753389433;47;9;168;1.8064516129032258;20.598487432932473
1526523;763;True;120;542672885;355.4960423131522;35;75;75;8.473687525240464;35;7;211;1.7583333333333333;20.804499913461257
1786459;603;True;135;543158885;304.04217785014936;50;75;75;8.2481250360578;50;7;235;1.7407407407407407;21.03006240264392
2144879;623;True;150;643355621;299.9496106773389;38;75;75;8.228575027403934;38;7;259;1.7266666666666666;21.255624891826585
2174823;871;True;126;15445365281;7101.895317917826;27;75;75;12.793987519471216;27;18;221;1.753968253968254;21.294724909134345
2175023;47;True;126;9533450789;4383.149414511939;60;75;75;12.097750043269372;60;7;221;1.753968253968254;21.294724909134345
2183419;251;True;111;4785123701;2191.573720389902;60;75;75;11.097750043269372;60;6;197;1.7747747747747749;21.06916241995168
2188847;559;True;131;1183112993;540.5188178981903;48;75;75;9.078200034615492;48;10;229;1.748091603053435;21.369912405528567
2438939;795;True;136;4624172981;1895.9773003752862;34;75;75;10.888725024519303;34;8;237;1.7426470588235294;21.445099901922788
2604391;359;True;141;154308341;59.249298972389326;34;75;75;5.888725024519303;34;6;245;1.7375886524822695;21.52028739831698
2651879;743;True;146;919443473;346.7139613081894;64;75;75;8.437600046153989;64;5;253;1.7328767123287672;21.595474894711202
2671899;283;True;93;1301258189;487.01623414657513;58;75;75;8.927825041827049;58;6;169;1.8172043010752688;21.598487432932473
2859839;831;True;151;643355621;224.96218178715654;39;75;75;7.813537528125089;39;7;261;1.728476821192053;21.670662391105424
2900031;63;True;127;9533450789;3287.361683030285;61;75;75;11.682712543990519;61;7;223;1.7559055118110236;21.709762408413184
2979931;91;True;91;1674039149;561.7711111431774;31;75;75;9.13383752235584;31;13;166;1.8241758241758241;21.768412434374795
3023263;415;True;98;817065629;270.25952720620074;48;75;75;8.078200034615492;48;8;177;1.8061224489795917;21.673674929326694
3291647;511;True;130;1000798901;304.0419890103647;50;75;75;8.2481250360578;50;8;228;1.7538461538461538;21.9548749062497
3298943;639;True;101;2817803213;854.1533494213146;44;75;75;9.738350031730874;44;9;182;1.801980198019802;21.918787427163238
3338015;799;True;130;1779975485;533.2437047167253;36;75;75;9.058650025961619;36;5;228;1.7538461538461538;21.9548749062497
3367655;743;True;159;17494428437;5194.83986245622;57;75;75;12.342862541105902;57;9;274;1.7232704402515724;21.99096238533619
3658751;1023;True;130;178016129;48.65489042572178;13;75;75;5.604512509375027;13;9;228;1.7538461538461538;21.9548749062497
3918463;639;True;116;4765505237;1216.1669606169562;50;75;75;10.2481250360578;50;9;206;1.7758620689655173;22.144349916345902
4009063;103;True;104;27768579569;6926.451285250444;56;75;75;12.75790004038474;56;9;187;1.7980769230769231;22.163899924999782
4061095;935;True;97;203020613;49.991594139019156;37;75;75;5.643612526682773;37;5;176;1.8144329896907216;22.258637430047855
4071583;159;True;121;1715472533;421.32815000946806;32;75;75;8.718800023076994;32;7;214;1.7685950413223142;22.219537412740124
4108959;671;True;121;1367877617;332.90125722841236;28;75;75;8.37895002019237;28;9;214;1.7685950413223142;22.219537412740124
4469339;603;True;107;2066108381;462.2850003098892;63;75;75;8.852637545432827;63;6;192;1.794392523364486;22.409012422836298
4644199;359;True;143;3526094429;759.2470583194217;42;75;75;9.568425030288552;42;9;249;1.7412587412587412;22.350362396874687
4737019;1019;True;148;1798284077;379.62357275746626;42;75;75;8.568425030288552;42;8;257;1.7364864864864864;22.425549893268908
336199;327;True;134;76664501;228.0331024185081;51;74;74;7.833087536778962;51;5;231;1.7238805970149254;18.615024903365082
366447;879;True;103;219832865;599.9035740502719;38;74;74;9.228575027403934;38;8;182;1.766990291262136;18.748862425720915
695067;795;True;98;822716801;1183.6510739252476;26;74;74;10.209025018750054;26;7;175;1.7857142857142858;19.673674929326694
909311;1023;True;118;233270513;256.53545706584435;53;74;74;8.00301253822127;53;12;207;1.7542372881355932;19.97442491490358
1055743;1023;True;150;457034885;432.90354281297624;56;74;74;8.75790004038474;56;9;258;1.72;20.255624891826585
1224955;251;True;148;3138900497;2562.4618839059394;45;74;74;11.323312532452022;45;10;255;1.722972972972973;20.425549893268908
1539615;543;True;144;92465813;60.05775015182367;46;74;74;5.908275033173183;46;7;249;1.7291666666666667;20.765399896153525
1553511;103;True;105;896693921;577.2047452512405;55;74;74;9.172937539663579;55;8;187;1.7809523809523808;20.57893742427862
