src,dst,count,source_events,empirical_probability
K16:L12:w1-1-1-1-1-1-1-2-1-2-1-3:b1,K15:L11:w1-1-1-1-1-1-2-1-2-1-3:b1,50,50,1.0
K16:L12:w1-1-1-1-1-2-1-2-2-1-1-2:b1,K15:L11:w1-1-1-1-2-1-2-2-1-1-2:b1,50,50,1.0
K16:L11:w1-1-1-1-1-1-4-2-1-1-2:b1,K15:L10:w1-1-1-1-1-4-2-1-1-2:b1,50,50,1.0
K16:L11:w1-1-1-1-1-1-2-2-2-1-3:b1,K15:L10:w1-1-1-1-1-2-2-2-1-3:b1,50,50,1.0
K16:L11:w1-1-1-1-1-1-2-2-1-1-4:b1,K15:L10:w1-1-1-1-1-2-2-1-1-4:b1,50,50,1.0
K6:L4:w1-1-1-3:b1,K9:L7:w1-1-1-2-1-1-2:b1,50,12093,0.004134623335814107
K16:L11:w1-1-1-1-1-3-3-1-1-1-2:b1,K15:L10:w1-1-1-1-3-3-1-1-1-2:b1,50,50,1.0
K16:L12:w1-1-1-1-1-1-1-1-2-2-1-3:b1,K15:L11:w1-1-1-1-1-1-1-2-2-1-3:b1,50,50,1.0
K16:L12:w1-1-1-1-1-3-1-2-1-1-1-2:b1,K15:L11:w1-1-1-1-3-1-2-1-1-1-2:b1,50,50,1.0
K16:L11:w1-1-1-1-2-1-1-2-2-1-3:b1,K15:L10:w1-1-1-2-1-1-2-2-1-3:b1,50,50,1.0
K6:L4:w1-1-1-3:b1,K5:L4:w1-1-1-2:b2,50,12093,0.004134623335814107
K16:L12:w1-1-1-1-1-1-1-2-1-1-1-4:b1,K15:L11:w1-1-1-1-1-1-2-1-1-1-4:b1,50,50,1.0
K16:L11:w1-1-1-1-1-1-2-1-3-1-3:b1,K15:L10:w1-1-1-1-1-2-1-3-1-3:b1,50,50,1.0
K16:L11:w1-1-1-1-3-1-1-1-2-1-3:b1,K6:L4:w1-1-1-3:b1,50,50,1.0
K3:L2:w1-2:b1,K3:L2:w1-2:b4,50,100901,0.0004955352275993301
K16:L11:w1-1-1-1-3-2-1-1-2-1-2:b1,K15:L10:w1-1-1-3-2-1-1-2-1-2:b1,50,50,1.0
K16:L11:w1-1-1-1-2-1-1-1-1-3-3:b1,K5:L4:w1-1-1-2:b1,50,50,1.0
K16:L12:w1-1-1-1-1-1-1-1-1-1-3-3:b1,K15:L11:w1-1-1-1-1-1-1-1-1-3-3:b1,50,50,1.0
K3:L2:w1-2:b1,K11:L8:w1-1-1-1-2-1-2-2:b1,49,100901,0.00048562452304734343
K16:L12:w1-1-1-2-1-2-1-1-2-1-1-2:b1,K7:L5:w1-1-2-1-2:b1,49,49,1.0
K16:L11:w1-1-2-1-1-3-1-1-2-1-2:b1,K3:L2:w1-2:b1,49,49,1.0
K16:L11:w1-1-1-1-3-1-3-1-1-1-2:b1,K6:L4:w1-1-1-3:b1,49,49,1.0
K16:L12:w1-1-1-1-1-3-1-1-2-1-1-2:b1,K15:L11:w1-1-1-1-3-1-1-2-1-1-2:b1,49,49,1.0
K16:L11:w1-1-1-1-1-1-3-1-2-1-3:b1,K15:L10:w1-1-1-1-1-3-1-2-1-3:b1,49,49,1.0
K16:L11:w1-1-1-1-1-1-2-4-1-1-2:b1,K15:L10:w1-1-1-1-1-2-4-1-1-2:b1,49,49,1.0
K16:L13:w1-1-1-1-1-1-1-1-2-2-1-1-2:b1,K15:L12:w1-1-1-1-1-1-1-2-2-1-1-2:b1,49,49,1.0
K16:L11:w1-1-1-2-1-2-1-2-1-1-3:b1,K15:L10:w1-1-2-1-2-1-2-1-1-3:b1,49,49,1.0
K16:L11:w1-1-1-1-2-1-2-3-1-1-2:b1,K15:L10:w1-1-1-2-1-2-3-1-1-2:b1,49,49,1.0
K16:L11:w1-1-1-1-1-2-2-3-1-1-2:b1,K15:L10:w1-1-1-1-2-2-3-1-1-2:b1,49,49,1.0
K16:L11:w1-1-1-1-1-3-1-3-1-1-2:b1,K15:L10:w1-1-1-1-3-1-3-1-1-2:b1,49,49,1.0
K16:L13:w1-1-1-1-1-1-1-1-1-3-1-1-2:b1,K15:L12:w1-1-1-1-1-1-1-1-3-1-1-2:b1,49,49,1.0
K16:L11:w1-1-1-2-2-1-2-2-1-1-2:b1,K11:L7:w1-1-2-2-1-2-2:b1,49,50,0.98
K16:L12:w1-1-1-1-1-1-4-1-1-1-1-2:b1,K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,48,48,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-3-2-1-2:b1,48,100901,0.00047571381849535684
K16:L12:w1-1-1-1-1-1-1-2-3-1-1-2:b1,K15:L11:w1-1-1-1-1-1-2-3-1-1-2:b1,48,48,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-3-1-1-2-2:b1,48,100901,0.00047571381849535684
K16:L11:w1-1-1-1-2-2-3-1-1-1-2:b1,K7:L5:w1-1-1-2-2:b1,48,48,1.0
K16:L12:w1-1-1-1-1-1-1-3-2-1-1-2:b1,K15:L11:w1-1-1-1-1-1-3-2-1-1-2:b1,48,48,1.0
K16:L12:w1-1-1-1-1-1-3-1-1-1-1-3:b1,K15:L11:w1-1-1-1-1-3-1-1-1-1-3:b1,48,48,1.0
K16:L11:w1-1-1-1-1-1-1-1-2-2-4:b1,K15:L10:w1-1-1-1-1-1-1-2-2-4:b1,48,48,1.0
K16:L12:w1-1-1-1-1-1-1-1-3-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-3-1-1-3:b1,48,48,1.0
K16:L12:w1-1-1-1-2-1-2-2-1-1-1-2:b1,K10:L7:w1-1-1-2-1-2-2:b1,48,49,0.9795918367346939
K6:L4:w1-1-1-3:b1,K7:L6:w1-1-1-1-1-2:b1,48,12093,0.003969238402381543
K16:L11:w1-1-1-1-2-3-1-2-1-1-2:b1,K15:L10:w1-1-1-2-3-1-2-1-1-2:b1,48,48,1.0
K16:L11:w1-1-1-2-1-2-1-3-1-1-2:b1,K11:L7:w1-1-2-1-2-1-3:b1,48,48,1.0
K16:L11:w1-1-1-1-1-1-1-1-4-1-3:b1,K15:L10:w1-1-1-1-1-1-1-4-1-3:b1,48,48,1.0
K16:L11:w1-1-1-2-1-1-2-1-1-1-4:b1,K4:L3:w1-1-2:b2,48,48,1.0
K16:L12:w1-1-1-1-1-1-2-1-3-1-1-2:b1,K15:L11:w1-1-1-1-1-2-1-3-1-1-2:b1,48,48,1.0
K16:L11:w1-1-1-2-1-2-1-1-2-1-3:b1,K15:L10:w1-1-2-1-2-1-1-2-1-3:b1,48,48,1.0
K16:L13:w1-1-1-1-1-1-2-1-1-2-1-1-2:b1,K15:L12:w1-1-1-1-1-2-1-1-2-1-1-2:b1,48,48,1.0
K16:L13:w1-1-1-1-1-2-1-1-1-2-1-1-2:b1,K15:L12:w1-1-1-1-2-1-1-1-2-1-1-2:b1,47,47,1.0
K3:L2:w1-2:b1,K11:L8:w1-1-1-1-1-2-2-2:b1,47,100901,0.00046580311394337024
K16:L14:w1-1-1-1-1-1-1-1-1-1-2-1-1-2:b1,K15:L13:w1-1-1-1-1-1-1-1-1-2-1-1-2:b1,47,47,1.0
K16:L12:w1-1-1-1-1-1-2-1-2-1-1-3:b1,K15:L11:w1-1-1-1-1-2-1-2-1-1-3:b1,47,47,1.0
K16:L11:w1-1-1-1-2-1-4-1-1-1-2:b1,K5:L4:w1-1-1-2:b1,47,47,1.0
K16:L11:w1-1-1-1-1-2-3-2-1-1-2:b1,K15:L10:w1-1-1-1-2-3-2-1-1-2:b1,47,47,1.0
K16:L11:w1-1-1-1-2-1-3-2-1-1-2:b1,K15:L10:w1-1-1-2-1-3-2-1-1-2:b1,47,47,1.0
K16:L12:w1-1-1-1-2-1-1-1-3-1-1-2:b1,K15:L11:w1-1-1-2-1-1-1-3-1-1-2:b1,47,47,1.0
K16:L11:w1-1-1-1-2-1-1-4-1-1-2:b1,K15:L10:w1-1-1-2-1-1-4-1-1-2:b1,47,47,1.0
K16:L11:w1-1-1-1-2-2-1-3-1-1-2:b1,K15:L10:w1-1-1-2-2-1-3-1-1-2:b1,47,47,1.0
K16:L11:w1-1-1-2-1-3-1-2-1-1-2:b1,K11:L7:w1-1-2-1-3-1-2:b1,47,47,1.0
K16:L11:w1-1-1-1-1-1-1-2-3-1-3:b1,K15:L10:w1-1-1-1-1-1-2-3-1-3:b1,47,47,1.0
K16:L11:w1-1-1-1-1-2-1-1-1-2-4:b1,K15:L10:w1-1-1-1-2-1-1-1-2-4:b1,47,47,1.0
K16:L12:w1-1-1-1-1-1-1-1-1-1-2-4:b1,K15:L11:w1-1-1-1-1-1-1-1-1-2-4:b1,47,47,1.0
K3:L2:w1-2:b1,K13:L9:w1-1-2-1-2-1-1-2-2:b1,46,100901,0.00045589240939138365
K16:L11:w1-1-1-1-1-3-1-2-1-1-3:b1,K15:L10:w1-1-1-1-3-1-2-1-1-3:b1,46,46,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-2-1-1-3-1-2-2:b1,46,100901,0.00045589240939138365
K3:L2:w1-2:b1,K14:L9:w1-1-2-2-1-1-3-1-2:b1,46,100901,0.00045589240939138365
K16:L11:w1-1-1-1-1-1-5-1-1-1-2:b1,K15:L10:w1-1-1-1-1-5-1-1-1-2:b1,46,46,1.0
K16:L11:w1-1-1-1-1-4-2-1-1-1-2:b1,K15:L10:w1-1-1-1-4-2-1-1-1-2:b1,46,46,1.0
K16:L12:w1-1-1-1-3-1-1-2-1-1-1-2:b1,K10:L7:w1-1-1-3-1-1-2:b1,46,46,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-2-1-2-1-1-3-2:b1,46,100901,0.00045589240939138365
K16:L11:w1-1-1-1-1-1-2-1-2-1-4:b1,K15:L10:w1-1-1-1-1-2-1-2-1-4:b1,46,46,1.0
K16:L11:w1-1-1-1-1-1-1-1-3-1-4:b1,K15:L10:w1-1-1-1-1-1-1-3-1-4:b1,46,46,1.0
K16:L11:w1-1-1-1-1-3-1-1-2-1-3:b1,K15:L10:w1-1-1-1-3-1-1-2-1-3:b1,46,46,1.0
K16:L11:w1-1-1-1-1-2-1-1-2-1-4:b1,K15:L10:w1-1-1-1-2-1-1-2-1-4:b1,46,46,1.0
K16:L11:w1-1-1-1-2-1-1-1-2-1-4:b1,K5:L4:w1-1-1-2:b2,46,46,1.0
K16:L12:w1-1-1-1-1-1-1-1-4-1-1-2:b1,K15:L11:w1-1-1-1-1-1-1-4-1-1-2:b1,46,46,1.0
K16:L11:w1-1-1-1-1-2-1-1-3-1-3:b1,K15:L10:w1-1-1-1-2-1-1-3-1-3:b1,46,46,1.0
K16:L11:w1-1-1-1-2-1-1-1-3-1-3:b1,K15:L10:w1-1-1-2-1-1-1-3-1-3:b1,46,46,1.0
K16:L11:w1-1-1-1-2-2-1-1-2-1-3:b1,K15:L10:w1-1-1-2-2-1-1-2-1-3:b1,46,46,1.0
K16:L13:w1-1-1-1-1-1-1-3-1-1-1-1-2:b1,K15:L12:w1-1-1-1-1-1-3-1-1-1-1-2:b1,46,46,1.0
K16:L12:w1-1-1-1-1-2-1-1-1-2-1-3:b1,K15:L11:w1-1-1-1-2-1-1-1-2-1-3:b1,46,46,1.0
K16:L13:w1-1-1-1-2-1-1-1-2-1-1-1-2:b1,K5:L4:w1-1-1-2:b3,45,46,0.9782608695652174
K3:L2:w1-2:b1,K12:L8:w1-1-1-3-2-1-1-2:b1,45,100901,0.00044598170483939705
K16:L11:w1-1-1-1-1-1-2-1-1-1-5:b1,K15:L10:w1-1-1-1-1-2-1-1-1-5:b1,45,45,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-2-2-1-2-2-1-2:b1,45,100901,0.00044598170483939705
K16:L13:w1-1-1-1-1-1-2-1-1-1-1-1-3:b1,K15:L12:w1-1-1-1-1-2-1-1-1-1-1-3:b1,45,45,1.0
K16:L11:w1-1-1-1-2-3-1-1-1-1-3:b1,K5:L4:w1-1-1-2:b1,45,45,1.0
K16:L12:w1-1-1-1-1-1-1-4-1-1-1-2:b1,K15:L11:w1-1-1-1-1-1-4-1-1-1-2:b1,45,45,1.0
K16:L11:w1-1-1-2-1-1-1-3-1-1-3:b1,K4:L3:w1-1-2:b1,45,45,1.0
K3:L2:w1-2:b1,K7:L5:w1-1-2-1-2:b2,45,100901,0.00044598170483939705
K16:L11:w1-1-1-1-1-1-3-3-1-1-2:b1,K15:L10:w1-1-1-1-1-3-3-1-1-2:b1,45,45,1.0
K16:L12:w1-1-1-1-3-1-1-1-2-1-1-2:b1,K6:L4:w1-1-1-3:b1,45,45,1.0
K16:L12:w1-1-1-1-1-1-1-1-1-1-1-5:b1,K15:L11:w1-1-1-1-1-1-1-1-1-1-5:b1,45,45,1.0
K3:L2:w1-2:b1,K7:L5:w1-1-1-2-2:b2,45,100901,0.00044598170483939705
K16:L12:w1-1-1-1-1-1-2-1-1-2-1-3:b1,K15:L11:w1-1-1-1-1-2-1-1-2-1-3:b1,45,45,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-2-2-1-2-1-2-2:b1,45,100901,0.00044598170483939705
K16:L11:w1-1-1-1-1-1-1-1-1-3-4:b1,K15:L10:w1-1-1-1-1-1-1-1-3-4:b1,45,45,1.0
K15:L10:w1-1-1-3-2-1-1-2-1-2:b1,K7:L5:w1-1-2-1-2:b1,44,89,0.4943820224719101
K16:L11:w1-1-1-1-1-1-2-3-1-1-3:b1,K15:L10:w1-1-1-1-1-2-3-1-1-3:b1,44,44,1.0
K16:L11:w1-1-1-1-2-1-1-2-1-1-4:b1,K15:L10:w1-1-1-2-1-1-2-1-1-4:b1,44,44,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-2-1-2-3:b1,44,100901,0.00043607100028741046
K16:L12:w1-1-1-1-1-1-1-3-1-1-1-3:b1,K15:L11:w1-1-1-1-1-1-3-1-1-1-3:b1,44,44,1.0
K16:L11:w1-1-1-1-1-1-1-3-1-1-4:b1,K15:L10:w1-1-1-1-1-1-3-1-1-4:b1,44,44,1.0
K16:L11:w1-1-1-1-1-2-2-2-1-1-3:b1,K15:L10:w1-1-1-1-2-2-2-1-1-3:b1,44,44,1.0
K16:L11:w1-1-1-1-2-1-1-3-1-1-3:b1,K15:L10:w1-1-1-2-1-1-3-1-1-3:b1,44,44,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-2-1-1-2-3:b1,44,100901,0.00043607100028741046
K16:L13:w1-1-1-1-1-1-1-1-3-1-1-1-2:b1,K15:L12:w1-1-1-1-1-1-1-3-1-1-1-2:b1,44,44,1.0
K16:L11:w1-1-1-1-1-1-1-1-1-2-5:b1,K15:L10:w1-1-1-1-1-1-1-1-2-5:b1,44,44,1.0
K16:L11:w1-1-1-2-2-1-1-3-1-1-2:b1,K11:L7:w1-1-2-2-1-1-3:b1,44,45,0.9777777777777777
K16:L12:w1-1-1-1-1-2-1-3-1-1-1-2:b1,K15:L11:w1-1-1-1-2-1-3-1-1-1-2:b1,44,44,1.0
K16:L13:w1-1-1-1-1-1-1-1-1-1-2-1-3:b1,K15:L12:w1-1-1-1-1-1-1-1-1-2-1-3:b1,44,44,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-2-2-2-1-2:b1,43,100901,0.0004261602957354238
K3:L2:w1-2:b1,K13:L9:w1-1-2-1-2-1-2-1-2:b1,43,100901,0.0004261602957354238
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-1-2-1-3-2:b1,43,100901,0.0004261602957354238
K16:L12:w1-1-1-1-2-2-1-2-1-1-1-2:b1,K10:L7:w1-1-1-2-2-1-2:b1,43,45,0.9555555555555556
K16:L11:w1-1-1-1-2-2-1-2-1-1-3:b1,K15:L10:w1-1-1-2-2-1-2-1-1-3:b1,43,43,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-1-2-3-2:b1,43,100901,0.0004261602957354238
K16:L11:w1-1-1-1-1-3-2-1-1-1-3:b1,K15:L10:w1-1-1-1-3-2-1-1-1-3:b1,43,43,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-2-1-2-2-2:b1,43,100901,0.0004261602957354238
K16:L11:w1-1-1-1-1-1-1-2-2-1-4:b1,K15:L10:w1-1-1-1-1-1-2-2-1-4:b1,43,43,1.0
K16:L12:w1-1-1-1-1-3-2-1-1-1-1-2:b1,K9:L6:w1-1-1-1-3-2:b1,43,43,1.0
K16:L11:w1-1-1-1-1-2-1-3-1-1-3:b1,K15:L10:w1-1-1-1-2-1-3-1-1-3:b1,43,43,1.0
K16:L11:w1-1-1-1-2-1-3-1-1-1-3:b1,K15:L10:w1-1-1-2-1-3-1-1-1-3:b1,43,43,1.0
K16:L11:w1-1-1-1-1-1-1-4-1-1-3:b1,K15:L10:w1-1-1-1-1-1-4-1-1-3:b1,43,43,1.0
K16:L12:w1-1-1-1-1-2-1-1-2-1-1-3:b1,K15:L11:w1-1-1-1-2-1-1-2-1-1-3:b1,43,43,1.0
K16:L12:w1-1-1-1-1-1-2-3-1-1-1-2:b1,K15:L11:w1-1-1-1-1-2-3-1-1-1-2:b1,43,43,1.0
K16:L11:w1-1-1-1-1-2-4-1-1-1-2:b1,K15:L10:w1-1-1-1-2-4-1-1-1-2:b1,43,43,1.0
K16:L12:w1-1-1-1-2-1-1-1-2-1-1-3:b1,K5:L4:w1-1-1-2:b2,43,43,1.0
K16:L12:w1-1-1-1-1-2-1-1-1-1-1-4:b1,K6:L5:w1-1-1-1-2:b1,42,42,1.0
K3:L2:w1-2:b1,K9:L8:w1-1-1-1-1-1-1-2:b1,42,100901,0.0004162495911834372
K15:L11:w1-1-1-1-2-1-1-2-1-2-2:b1,K16:L11:w1-1-1-2-1-1-2-1-2-2-2:b1,42,138,0.30434782608695654
K3:L2:w1-2:b1,K12:L8:w1-1-1-2-1-3-1-2:b1,42,100901,0.0004162495911834372
K16:L12:w1-1-1-1-1-1-1-1-2-1-1-4:b1,K15:L11:w1-1-1-1-1-1-1-2-1-1-4:b1,42,42,1.0
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-2-1-2-2-1-2:b1,42,100901,0.0004162495911834372
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-2-1-2-2-3:b1,42,100901,0.0004162495911834372
K3:L2:w1-2:b1,K14:L9:w1-1-2-1-1-3-2-1-2:b1,42,100901,0.0004162495911834372
K16:L11:w1-1-1-2-2-1-2-1-1-1-3:b1,K9:L6:w1-1-2-2-1-2:b1,42,42,1.0
K16:L13:w1-1-1-1-1-2-1-1-2-1-1-1-2:b1,K15:L12:w1-1-1-1-2-1-1-2-1-1-1-2:b1,42,42,1.0
K16:L11:w1-1-1-2-2-1-1-2-1-1-3:b1,K6:L4:w1-1-2-2:b1,42,42,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-1-2-1-2-3:b1,41,100901,0.0004063388866314506
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-1-3-2-2:b1,41,12093,0.003390391135367568
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-1-4-1-2:b1,41,100901,0.0004063388866314506
K8:L6:w1-1-1-2-1-2:b2,K7:L5:w1-1-2-1-2:b1,41,41,1.0
K16:L12:w1-1-1-1-2-1-2-1-1-1-1-3:b1,K8:L6:w1-1-1-2-1-2:b1,41,41,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-1-2-2-2-2:b1,41,100901,0.0004063388866314506
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-2-2-3-1-2:b1,41,100901,0.0004063388866314506
K16:L12:w1-1-1-1-1-2-2-2-1-1-1-2:b1,K15:L11:w1-1-1-1-2-2-2-1-1-1-2:b1,41,41,1.0
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-2-1-2-1-1-2-2:b1,41,100901,0.0004063388866314506
K16:L12:w1-1-1-1-1-1-2-1-1-1-1-4:b1,K15:L11:w1-1-1-1-1-2-1-1-1-1-4:b1,41,41,1.0
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-2-1-3-1-2-2:b1,40,100901,0.000396428182079464
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-1-1-2-4:b1,40,100901,0.000396428182079464
K16:L13:w1-1-1-1-1-1-2-1-2-1-1-1-2:b1,K15:L12:w1-1-1-1-1-2-1-2-1-1-1-2:b1,40,40,1.0
K16:L13:w1-1-1-1-1-1-1-2-1-1-1-1-3:b1,K15:L12:w1-1-1-1-1-1-2-1-1-1-1-3:b1,40,40,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-2-2-2-2-2:b1,40,100901,0.000396428182079464
K16:L11:w1-1-1-1-3-1-2-1-1-1-3:b1,K9:L6:w1-1-1-3-1-2:b1,40,44,0.9090909090909091
K3:L2:w1-2:b1,K13:L9:w1-1-1-2-2-1-2-1-2:b1,40,100901,0.000396428182079464
K16:L13:w1-1-1-1-1-1-3-1-1-1-1-1-2:b1,K8:L6:w1-1-1-1-1-3:b1,40,40,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-2-2-1-1-3:b1,40,100901,0.000396428182079464
K16:L11:w1-1-1-1-1-1-1-1-2-1-5:b1,K15:L10:w1-1-1-1-1-1-1-2-1-5:b1,40,40,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-2-1-2-1-3-1-2:b1,40,100901,0.000396428182079464
K3:L2:w1-2:b1,K12:L8:w1-1-1-3-1-2-1-2:b1,40,100901,0.000396428182079464
K16:L11:w1-1-1-1-1-1-1-2-1-1-5:b1,K15:L10:w1-1-1-1-1-1-2-1-1-5:b1,40,40,1.0
K16:L13:w1-1-1-1-1-1-1-1-1-2-1-1-3:b1,K15:L12:w1-1-1-1-1-1-1-1-2-1-1-3:b1,40,40,1.0
K16:L11:w1-1-1-1-1-1-4-1-1-1-3:b1,K15:L10:w1-1-1-1-1-4-1-1-1-3:b1,40,40,1.0
K16:L11:w1-1-1-1-2-2-2-1-1-1-3:b1,K15:L10:w1-1-1-2-2-2-1-1-1-3:b1,40,40,1.0
K16:L14:w1-1-1-1-1-1-1-1-1-2-1-1-1-2:b1,K15:L13:w1-1-1-1-1-1-1-1-2-1-1-1-2:b1,40,40,1.0
K16:L11:w1-1-1-1-2-1-2-1-1-1-4:b1,K15:L10:w1-1-1-2-1-2-1-1-1-4:b1,40,40,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-2-2-1-2-2:b1,39,100901,0.0003865174775274774
K15:L11:w1-1-1-1-1-2-2-1-2-1-2:b1,K16:L11:w1-1-1-1-2-2-1-2-1-2-2:b1,39,124,0.31451612903225806
K8:L6:w1-1-1-1-2-2:b2,K7:L5:w1-1-1-2-2:b1,39,39,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-2-2-2-2:b1,39,100901,0.0003865174775274774
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-1-2-2-2-2:b1,39,100901,0.0003865174775274774
K16:L12:w1-1-1-1-1-2-1-2-1-1-1-3:b1,K15:L11:w1-1-1-1-2-1-2-1-1-1-3:b1,39,39,1.0
K16:L12:w1-1-1-1-1-1-1-1-1-2-1-4:b1,K15:L11:w1-1-1-1-1-1-1-1-2-1-4:b1,39,39,1.0
K16:L12:w1-1-1-1-1-1-3-2-1-1-1-2:b1,K15:L11:w1-1-1-1-1-3-2-1-1-1-2:b1,39,39,1.0
K16:L11:w1-1-1-1-1-2-1-2-1-1-4:b1,K15:L10:w1-1-1-1-2-1-2-1-1-4:b1,39,39,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-2-2-1-3:b1,38,100901,0.00037660677297549083
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,38,100901,0.00037660677297549083
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-4-1-1-2:b1,38,100901,0.00037660677297549083
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-1-3-1-3:b1,38,100901,0.00037660677297549083
K3:L2:w1-2:b1,K15:L10:w1-1-2-1-2-1-2-2-1-2:b1,38,100901,0.00037660677297549083
K3:L2:w1-2:b1,K14:L9:w1-1-1-3-1-2-1-2-2:b1,38,100901,0.00037660677297549083
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-3-1-2-2-2:b1,38,100901,0.00037660677297549083
K3:L2:w1-2:b1,K14:L9:w1-1-1-3-1-1-2-2-2:b1,38,100901,0.00037660677297549083
K3:L2:w1-2:b1,K13:L9:w1-1-1-2-1-1-2-1-3:b1,38,100901,0.00037660677297549083
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-1-1-2-3-2:b1,38,100901,0.00037660677297549083
K16:L11:w1-1-1-1-1-2-3-1-1-1-3:b1,K15:L10:w1-1-1-1-2-3-1-1-1-3:b1,38,39,0.9743589743589743
K16:L13:w1-1-1-1-1-1-1-1-2-1-1-1-3:b1,K15:L12:w1-1-1-1-1-1-1-2-1-1-1-3:b1,38,38,1.0
K16:L11:w1-1-1-2-1-2-2-1-1-1-3:b1,K9:L6:w1-1-2-1-2-2:b1,38,38,1.0
K16:L13:w1-1-1-1-1-1-2-2-1-1-1-1-2:b1,K15:L12:w1-1-1-1-1-2-2-1-1-1-1-2:b1,38,38,1.0
K16:L11:w1-1-1-1-1-2-2-1-1-1-4:b1,K15:L10:w1-1-1-1-2-2-1-1-1-4:b1,38,38,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-1-2-3-1-2:b1,38,100901,0.00037660677297549083
K16:L11:w1-1-1-2-1-1-3-1-1-1-3:b1,K9:L6:w1-1-2-1-1-3:b1,38,38,1.0
K16:L14:w1-1-1-1-1-1-1-1-2-1-1-1-1-2:b1,K15:L13:w1-1-1-1-1-1-1-2-1-1-1-1-2:b1,38,38,1.0
K3:L2:w1-2:b1,K13:L9:w1-1-1-3-1-2-1-1-2:b1,38,100901,0.00037660677297549083
K16:L11:w1-1-1-1-1-1-3-1-1-1-4:b1,K15:L10:w1-1-1-1-1-3-1-1-1-4:b1,38,38,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-2-1-2-1-3:b1,37,100901,0.00036669606842350424
K8:L6:w1-1-1-1-1-3:b2,K7:L5:w1-1-1-1-3:b1,37,37,1.0
K3:L2:w1-2:b1,K14:L9:w1-1-1-3-1-2-2-1-2:b1,37,100901,0.00036669606842350424
K16:L12:w1-1-1-1-1-2-2-1-1-1-1-3:b1,K15:L11:w1-1-1-1-2-2-1-1-1-1-3:b1,37,37,1.0
K16:L11:w1-1-1-1-2-2-1-1-1-1-4:b1,K7:L5:w1-1-1-2-2:b1,37,37,1.0
K16:L11:w1-1-1-1-4-1-1-2-1-1-2:b1,K15:L10:w1-1-1-4-1-1-2-1-1-2:b1,37,37,1.0
K3:L2:w1-2:b1,K13:L9:w1-1-1-2-1-1-2-2-2:b1,36,100901,0.00035678536387151764
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-1-1-2-2-3:b1,36,100901,0.00035678536387151764
K16:L12:w1-1-1-1-1-1-2-2-1-1-1-3:b1,K15:L11:w1-1-1-1-1-2-2-1-1-1-3:b1,36,36,1.0
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-2-2-2-2-1-2:b1,36,100901,0.00035678536387151764
K3:L2:w1-2:b1,K12:L8:w1-1-1-2-1-1-3-2:b1,36,100901,0.00035678536387151764
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-1-1-2-4-2:b1,36,100901,0.00035678536387151764
K16:L11:w1-1-1-2-3-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b1,36,36,1.0
K16:L11:w1-1-1-1-1-2-1-1-1-1-5:b1,K15:L10:w1-1-1-1-2-1-1-1-1-5:b1,36,36,1.0
