source_node,source_id,source_K,source_L,source_b,t,start_residue_bits,start_residue,start_bit_length,stopped_below_start,stop_or_final_step,episode_count,max_ratio,episode_path
K6:L5:w1-1-1-1-2,5,6,5,2,0,13,4255,13,1,44,19,533.5005875440658,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K9:L6:w1-1-1-1-2-3:b1@5 > K5:L4:w1-1-1-2:b1@6 > K4:L3:w1-1-2:b1@7 > K3:L2:w1-2:b1@8 > K10:L9:w1-1-1-1-1-1-1-1-2:b1@21 > K9:L8:w1-1-1-1-1-1-1-2:b1@22 > K10:L8:w1-1-1-1-1-1-2-2:b1@23 > K9:L7:w1-1-1-1-1-2-2:b1@24 > K8:L6:w1-1-1-1-2-2:b1@25 > K7:L5:w1-1-1-2-2:b1@26 > K6:L4:w1-1-2-2:b1@27 > K3:L2:w1-2:b1@28 > K9:L6:w1-1-1-2-1-3:b1@31 > K4:L3:w1-1-2:b1@32 > K3:L2:w1-2:b1@33
K6:L5:w1-1-1-1-2,5,6,5,2,1,13,4255,14,1,27,13,246.33831445328192,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K6:L5:w1-1-1-1-2:b1@5 > K5:L4:w1-1-1-2:b1@6 > K4:L3:w1-1-2:b1@7 > K3:L2:w1-2:b1@8 > K10:L8:w1-1-1-1-1-1-1-3:b1@10 > K9:L7:w1-1-1-1-1-1-3:b1@11 > K8:L6:w1-1-1-1-1-3:b1@12 > K7:L5:w1-1-1-1-3:b1@13 > K6:L4:w1-1-1-3:b1@14
K6:L5:w1-1-1-1-2,5,6,5,2,2,13,4255,15,1,29,15,21.921071757352586,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K8:L6:w1-1-1-1-2-2:b1@5 > K7:L5:w1-1-1-2-2:b1@6 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8 > K4:L3:w1-1-2:b2@12 > K3:L2:w1-2:b1@13 > K9:L6:w1-1-2-1-2-2:b1@15 > K3:L2:w1-2:b2@16 > K3:L2:w1-2:b1@18 > K4:L3:w1-1-2:b1@25 > K3:L2:w1-2:b1@26
K6:L5:w1-1-1-1-2,5,6,5,2,3,13,4255,15,1,30,17,62.42464708126669,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K6:L5:w1-1-1-1-2:b1@5 > K5:L4:w1-1-1-2:b1@6 > K4:L3:w1-1-2:b1@7 > K3:L2:w1-2:b1@8 > K8:L6:w1-1-1-2-1-2:b1@14 > K7:L5:w1-1-2-1-2:b1@15 > K3:L2:w1-2:b2@16 > K3:L2:w1-2:b1@18 > K7:L6:w1-1-1-1-1-2:b1@20 > K6:L5:w1-1-1-1-2:b1@21 > K5:L4:w1-1-1-2:b1@22 > K4:L3:w1-1-2:b1@23 > K3:L2:w1-2:b1@24
K6:L5:w1-1-1-1-2,5,6,5,2,4,13,4255,16,1,15,8,19.222240229046808,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K6:L5:w1-1-1-1-2:b1@5 > K5:L4:w1-1-1-2:b1@6 > K4:L3:w1-1-2:b1@7 > K3:L2:w1-2:b1@8
K6:L5:w1-1-1-1-2,5,6,5,2,5,13,4255,16,1,29,15,32.43739909322127,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K10:L8:w1-1-1-1-2-1-1-2:b1@5 > K9:L7:w1-1-1-2-1-1-2:b1@6 > K4:L3:w1-1-2:b2@7 > K3:L2:w1-2:b1@8 > K6:L4:w1-1-2-2:b1@10 > K3:L2:w1-2:b1@11 > K9:L6:w1-1-1-2-2-2:b1@16 > K6:L4:w1-1-2-2:b1@17 > K3:L2:w1-2:b1@18 > K3:L2:w1-2:b2@24 > K3:L2:w1-2:b1@26
K6:L5:w1-1-1-1-2,5,6,5,2,6,13,4255,16,1,14,8,19.22206826820454,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K8:L6:w1-1-1-1-2-2:b1@5 > K7:L5:w1-1-1-2-2:b1@6 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8
K6:L5:w1-1-1-1-2,5,6,5,2,7,13,4255,16,1,34,15,51.95819737333398,K6:L5:w1-1-1-1-2:b2@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K9:L7:w1-1-1-1-2-1-2:b1@5 > K10:L7:w1-1-1-2-1-2-2:b1@6 > K9:L6:w1-1-2-1-2-2:b1@7 > K3:L2:w1-2:b2@8 > K3:L2:w1-2:b1@10 > K4:L3:w1-1-2:b2@13 > K3:L2:w1-2:b1@14 > K4:L3:w1-1-2:b1@16 > K3:L2:w1-2:b1@17 > K4:L3:w1-1-2:b1@30 > K3:L2:w1-2:b1@31
K7:L5:w1-1-1-1-3,6,7,5,1,0,8,223,8,1,19,5,13.798206278026905,K9:L6:w1-1-1-1-3-2:b1@0 > K6:L4:w1-1-1-3:b1@1 > K8:L6:w1-1-1-1-1-3:b1@6 > K7:L5:w1-1-1-1-3:b1@7 > K6:L4:w1-1-1-3:b1@8
K7:L5:w1-1-1-1-3,6,7,5,1,1,8,223,9,1,10,2,6.423799582463466,K7:L5:w1-1-1-1-3:b1@0 > K6:L4:w1-1-1-3:b1@1
K7:L5:w1-1-1-1-3,6,7,5,1,2,8,223,10,1,6,2,5.068027210884353,K7:L5:w1-1-1-1-3:b1@0 > K6:L4:w1-1-1-3:b1@1
K7:L5:w1-1-1-1-3,6,7,5,1,3,8,223,10,1,16,7,5.066599394550958,K10:L7:w1-1-1-1-3-1-2:b1@0 > K9:L6:w1-1-1-3-1-2:b1@1 > K3:L2:w1-2:b1@5 > K9:L6:w1-1-2-2-1-2:b1@7 > K3:L2:w1-2:b1@8 > K3:L2:w1-2:b2@11 > K3:L2:w1-2:b1@13
K7:L5:w1-1-1-1-3,6,7,5,1,4,8,223,11,1,8,2,5.065757818765036,K9:L6:w1-1-1-1-3-2:b1@0 > K6:L4:w1-1-1-3:b1@1
K7:L5:w1-1-1-1-3,6,7,5,1,5,8,223,11,1,13,4,5.065202927478377,K7:L5:w1-1-1-1-3:b1@0 > K10:L7:w1-1-1-3-1-1-2:b1@1 > K4:L3:w1-1-2:b1@5 > K3:L2:w1-2:b1@6
K7:L5:w1-1-1-1-3,6,7,5,1,6,8,223,11,1,6,2,5.064809550881183,K7:L5:w1-1-1-1-3:b1@0 > K6:L4:w1-1-1-3:b1@1
K7:L5:w1-1-1-1-3,6,7,5,1,7,8,223,11,1,8,2,5.064516129032258,K7:L5:w1-1-1-1-3:b1@0 > K6:L4:w1-1-1-3:b1@1
K7:L5:w1-1-1-1-3,6,7,5,2,0,15,14815,14,1,13,4,9.611677354033075,K7:L5:w1-1-1-1-3:b2@0 > K6:L4:w1-1-1-3:b1@1 > K7:L5:w1-1-1-1-3:b1@5 > K6:L4:w1-1-1-3:b1@6
K7:L5:w1-1-1-1-3,6,7,5,2,1,15,14815,16,1,19,8,10.263518483492003,K7:L5:w1-1-1-1-3:b2@0 > K6:L4:w1-1-1-3:b1@1 > K9:L6:w1-1-1-1-3-2:b1@5 > K6:L4:w1-1-1-3:b1@6 > K8:L6:w1-1-1-2-1-2:b1@11 > K7:L5:w1-1-2-1-2:b1@12 > K3:L2:w1-2:b2@13 > K3:L2:w1-2:b1@15
K7:L5:w1-1-1-1-3,6,7,5,2,2,15,14815,17,1,14,5,9.610994262672524,K7:L5:w1-1-1-1-3:b2@0 > K6:L4:w1-1-1-3:b1@1 > K10:L7:w1-1-1-1-3-1-2:b1@5 > K9:L6:w1-1-1-3-1-2:b1@6 > K3:L2:w1-2:b1@10
K7:L5:w1-1-1-1-3,6,7,5,2,3,15,14815,17,1,12,4,9.61094953102485,K7:L5:w1-1-1-1-3:b2@0 > K6:L4:w1-1-1-3:b1@1 > K7:L5:w1-1-1-1-3:b1@5 > K6:L4:w1-1-1-3:b1@6
K7:L5:w1-1-1-1-3,6,7,5,2,4,15,14815,18,1,26,10,18.24577241289491,K7:L5:w1-1-1-1-3:b3@0 > K6:L4:w1-1-1-3:b1@1 > K7:L5:w1-1-1-1-3:b2@5 > K6:L4:w1-1-1-3:b1@6 > K7:L5:w1-1-1-1-3:b1@10 > K10:L7:w1-1-1-3-1-1-2:b1@11 > K4:L3:w1-1-2:b1@15 > K3:L2:w1-2:b1@16 > K4:L3:w1-1-2:b1@20 > K3:L2:w1-2:b1@21
K7:L5:w1-1-1-1-3,6,7,5,2,5,15,14815,18,1,12,4,9.610909294450197,K7:L5:w1-1-1-1-3:b2@0 > K6:L4:w1-1-1-3:b1@1 > K9:L6:w1-1-1-1-3-2:b1@5 > K6:L4:w1-1-1-3:b1@6
K7:L5:w1-1-1-1-3,6,7,5,2,6,15,14815,18,1,13,4,9.610898530434248,K7:L5:w1-1-1-1-3:b2@0 > K6:L4:w1-1-1-3:b1@1 > K7:L5:w1-1-1-1-3:b1@5 > K6:L4:w1-1-1-3:b1@6
K7:L5:w1-1-1-1-3,6,7,5,2,7,15,14815,18,1,11,4,9.610890655265756,K7:L5:w1-1-1-1-3:b2@0 > K6:L4:w1-1-1-3:b1@1 > K7:L5:w1-1-1-1-3:b1@5 > K6:L4:w1-1-1-3:b1@6
K7:L5:w1-1-1-2-2,7,7,5,1,0,8,47,6,1,34,14,65.46808510638297,K10:L7:w1-1-1-2-2-1-2:b1@0 > K9:L6:w1-1-2-2-1-2:b1@1 > K3:L2:w1-2:b1@2 > K4:L3:w1-1-2:b1@7 > K3:L2:w1-2:b1@8 > K5:L4:w1-1-1-2:b1@10 > K4:L3:w1-1-2:b1@11 > K3:L2:w1-2:b1@12 > K7:L5:w1-1-2-1-2:b1@15 > K3:L2:w1-2:b2@16 > K3:L2:w1-2:b1@18 > K8:L6:w1-1-1-1-1-3:b1@20 > K7:L5:w1-1-1-1-3:b1@21 > K6:L4:w1-1-1-3:b1@22
K7:L5:w1-1-1-2-2,7,7,5,1,1,8,47,9,1,8,3,3.382838283828383,K9:L6:w1-1-1-2-2-2:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2
K7:L5:w1-1-1-2-2,7,7,5,1,2,8,47,10,1,10,5,4.817531305903399,K7:L5:w1-1-1-2-2:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K4:L3:w1-1-2:b1@5 > K3:L2:w1-2:b1@6
K7:L5:w1-1-1-2-2,7,7,5,1,3,8,47,10,1,6,3,3.377914110429448,K7:L5:w1-1-1-2-2:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2
K7:L5:w1-1-1-2-2,7,7,5,1,4,8,47,11,1,8,3,3.377217553688142,K7:L5:w1-1-1-2-2:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2
K7:L5:w1-1-1-2-2,7,7,5,1,5,8,47,11,1,8,3,3.376789751318764,K9:L6:w1-1-1-2-2-2:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2
K7:L5:w1-1-1-2-2,7,7,5,1,6,8,47,11,1,49,20,52.74857864813645,K7:L5:w1-1-1-2-2:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K10:L8:w1-1-1-1-1-2-1-2:b1@5 > K9:L7:w1-1-1-1-2-1-2:b1@6 > K10:L7:w1-1-1-2-1-2-2:b1@7 > K9:L6:w1-1-2-1-2-2:b1@8 > K3:L2:w1-2:b2@9 > K3:L2:w1-2:b1@11 > K5:L4:w1-1-1-2:b1@18 > K4:L3:w1-1-2:b1@19 > K3:L2:w1-2:b1@20 > K10:L8:w1-1-1-1-2-1-1-2:b1@22 > K9:L7:w1-1-1-2-1-1-2:b1@23 > K4:L3:w1-1-2:b2@24 > K3:L2:w1-2:b1@25 > K9:L6:w1-1-2-1-1-3:b1@27 > K3:L2:w1-2:b1@28 > K4:L3:w1-1-2:b1@35 > K3:L2:w1-2:b1@36
K7:L5:w1-1-1-2-2,7,7,5,1,7,8,47,11,1,6,3,3.3762914627514955,K7:L5:w1-1-1-2-2:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2
K7:L5:w1-1-1-2-2,7,7,5,2,0,15,28207,15,1,14,6,6.407522955294785,K7:L5:w1-1-1-2-2:b2@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K9:L6:w1-1-1-2-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7
K7:L5:w1-1-1-2-2,7,7,5,2,1,15,28207,16,1,80,31,3243.291791717917,K7:L5:w1-1-1-2-2:b2@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K7:L5:w1-1-1-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7 > K10:L7:w1-1-1-1-2-1-3:b1@14 > K9:L6:w1-1-1-2-1-3:b1@15 > K4:L3:w1-1-2:b1@16 > K3:L2:w1-2:b1@17 > K8:L6:w1-1-1-1-2-2:b1@21 > K7:L5:w1-1-1-2-2:b1@22 > K6:L4:w1-1-2-2:b1@23 > K3:L2:w1-2:b1@24 > K10:L8:w1-1-1-1-1-1-1-3:b1@29 > K9:L7:w1-1-1-1-1-1-3:b1@30 > K10:L7:w1-1-1-1-1-3-2:b1@31 > K9:L6:w1-1-1-1-3-2:b1@32 > K6:L4:w1-1-1-3:b1@33 > K7:L6:w1-1-1-1-1-2:b1@38 > K6:L5:w1-1-1-1-2:b1@39 > K5:L4:w1-1-1-2:b1@40 > K4:L3:w1-1-2:b1@41 > K3:L2:w1-2:b1@42 > K9:L6:w1-1-1-1-1-4:b1@44 > K3:L2:w1-2:b1@50 > K7:L5:w1-1-1-1-3:b1@53 > K6:L4:w1-1-1-3:b1@54 > K5:L4:w1-1-1-2:b1@58 > K4:L3:w1-1-2:b1@59 > K3:L2:w1-2:b1@60
K7:L5:w1-1-1-2-2,7,7,5,2,2,15,28207,17,1,11,6,6.407315746242386,K7:L5:w1-1-1-2-2:b2@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K7:L5:w1-1-1-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7
K7:L5:w1-1-1-2-2,7,7,5,2,3,15,28207,17,1,13,6,8.109247417220637,K7:L5:w1-1-1-2-2:b2@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K7:L5:w1-1-1-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7
K7:L5:w1-1-1-2-2,7,7,5,2,4,15,28207,18,1,24,10,9.122891278825206,K7:L5:w1-1-1-2-2:b2@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K9:L6:w1-1-1-2-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7 > K9:L6:w1-1-1-3-1-2:b1@11 > K3:L2:w1-2:b1@15 > K3:L2:w1-2:b2@18 > K3:L2:w1-2:b1@20
K7:L5:w1-1-1-2-2,7,7,5,2,5,15,28207,18,1,15,6,6.407270095341245,K7:L5:w1-1-1-2-2:b2@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K10:L7:w1-1-1-2-2-1-2:b1@5 > K9:L6:w1-1-2-2-1-2:b1@6 > K3:L2:w1-2:b1@7
K7:L5:w1-1-1-2-2,7,7,5,2,6,15,28207,18,1,12,6,6.407263750194605,K7:L5:w1-1-1-2-2:b2@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K7:L5:w1-1-1-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7
K7:L5:w1-1-1-2-2,7,7,5,2,7,15,28207,18,1,25,6,18.245695562207132,K7:L5:w1-1-1-2-2:b2@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K7:L5:w1-1-1-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7
K7:L5:w1-1-2-1-2,8,7,5,1,0,8,167,8,1,18,6,18.4251497005988,K7:L5:w1-1-2-1-2:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K8:L6:w1-1-1-1-1-3:b1@5 > K7:L5:w1-1-1-1-3:b1@6 > K6:L4:w1-1-1-3:b1@7
K7:L5:w1-1-2-1-2,8,7,5,1,1,8,167,9,1,6,3,2.5366430260047284,K7:L5:w1-1-2-1-2:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3
K7:L5:w1-1-2-1-2,8,7,5,1,2,8,167,10,1,8,4,2.8527245949926363,K10:L7:w1-1-2-1-2-1-2:b1@0 > K3:L2:w1-2:b3@1 > K3:L2:w1-2:b2@3 > K3:L2:w1-2:b1@5
K7:L5:w1-1-2-1-2,8,7,5,1,3,8,167,10,1,7,3,2.5336898395721925,K9:L6:w1-1-2-1-2-2:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3
K7:L5:w1-1-2-1-2,8,7,5,1,4,8,167,11,1,8,3,4.276238455079765,K7:L5:w1-1-2-1-2:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3
K7:L5:w1-1-2-1-2,8,7,5,1,5,8,167,11,1,6,3,2.532826537664133,K7:L5:w1-1-2-1-2:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3
K7:L5:w1-1-2-1-2,8,7,5,1,6,8,167,11,1,7,3,2.849677040516735,K7:L5:w1-1-2-1-2:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3
K7:L5:w1-1-2-1-2,8,7,5,1,7,8,167,11,1,16,7,13.69933639612047,K9:L6:w1-1-2-1-2-2:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K4:L3:w1-1-2:b2@6 > K3:L2:w1-2:b1@7 > K4:L3:w1-1-2:b1@9 > K3:L2:w1-2:b1@10
K7:L5:w1-1-2-1-2,8,7,5,2,0,15,31911,15,1,37,21,1264.0663407602394,K7:L5:w1-1-2-1-2:b2@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K7:L5:w1-1-2-1-2:b1@5 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8 > K6:L4:w1-1-2-2:b1@10 > K3:L2:w1-2:b1@11 > K6:L5:w1-1-1-1-2:b1@14 > K5:L4:w1-1-1-2:b1@15 > K4:L3:w1-1-2:b1@16 > K3:L2:w1-2:b1@17 > K9:L8:w1-1-1-1-1-1-1-2:b1@19 > K8:L7:w1-1-1-1-1-1-2:b1@20 > K7:L6:w1-1-1-1-1-2:b1@21 > K10:L8:w1-1-1-1-2-1-1-2:b1@22 > K9:L7:w1-1-1-2-1-1-2:b1@23 > K4:L3:w1-1-2:b2@24 > K3:L2:w1-2:b1@25 > K4:L3:w1-1-2:b1@27 > K3:L2:w1-2:b1@28
K7:L5:w1-1-2-1-2,8,7,5,2,1,15,31911,16,1,30,12,5.773264892778181,K7:L5:w1-1-2-1-2:b2@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K9:L6:w1-1-2-1-2-2:b1@5 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8 > K8:L6:w1-1-1-1-2-2:b1@14 > K10:L7:w1-1-1-2-2-1-2:b1@15 > K9:L6:w1-1-2-2-1-2:b1@16 > K3:L2:w1-2:b1@17 > K3:L2:w1-2:b2@20 > K3:L2:w1-2:b1@22
K7:L5:w1-1-2-1-2,8,7,5,2,2,15,31911,17,1,18,7,10.263353412624298,K7:L5:w1-1-2-1-2:b2@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K10:L7:w1-1-2-1-2-1-2:b1@5 > K3:L2:w1-2:b3@6 > K3:L2:w1-2:b2@8 > K3:L2:w1-2:b1@10
K7:L5:w1-1-2-1-2,8,7,5,2,3,15,31911,17,1,15,6,4.805475559651346,K7:L5:w1-1-2-1-2:b2@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K7:L5:w1-1-2-1-2:b1@5 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8
K7:L5:w1-1-2-1-2,8,7,5,2,4,15,31911,18,1,19,8,12.163851444629195,K7:L5:w1-1-2-1-2:b2@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K7:L5:w1-1-2-1-2:b1@5 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8 > K4:L3:w1-1-2:b1@14 > K3:L2:w1-2:b1@15
K7:L5:w1-1-2-1-2,8,7,5,2,5,15,31911,18,1,32,15,32.87955106231897,K7:L5:w1-1-2-1-2:b2@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K9:L6:w1-1-2-1-2-2:b1@5 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8 > K7:L5:w1-1-1-2-2:b1@12 > K6:L4:w1-1-2-2:b1@13 > K3:L2:w1-2:b1@14 > K5:L4:w1-1-1-2:b1@17 > K4:L3:w1-1-2:b1@18 > K3:L2:w1-2:b1@19 > K6:L4:w1-1-1-3:b1@21 > K4:L3:w1-1-2:b1@26 > K3:L2:w1-2:b1@27
K7:L5:w1-1-2-1-2,8,7,5,2,6,15,31911,18,1,13,6,5.406136907653193,K7:L5:w1-1-2-1-2:b2@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K7:L5:w1-1-2-1-2:b1@5 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8
K7:L5:w1-1-2-1-2,8,7,5,2,7,15,31911,18,1,11,6,4.805447649519494,K7:L5:w1-1-2-1-2:b2@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K7:L5:w1-1-2-1-2:b1@5 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8
K7:L6:w1-1-1-1-1-2,9,7,6,1,0,8,191,8,1,8,5,7.628272251308901,K7:L6:w1-1-1-1-1-2:b1@0 > K6:L5:w1-1-1-1-2:b1@1 > K5:L4:w1-1-1-2:b1@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4
K7:L6:w1-1-1-1-1-2,9,7,6,1,1,8,191,9,1,25,13,29.353467561521253,K7:L6:w1-1-1-1-1-2:b1@0 > K6:L5:w1-1-1-1-2:b1@1 > K10:L7:w1-1-1-2-1-1-3:b1@2 > K9:L6:w1-1-2-1-1-3:b1@3 > K3:L2:w1-2:b1@4 > K6:L4:w1-1-1-3:b1@10 > K9:L8:w1-1-1-1-1-1-1-2:b1@15 > K10:L8:w1-1-1-1-1-1-2-2:b1@16 > K9:L7:w1-1-1-1-1-2-2:b1@17 > K8:L6:w1-1-1-1-2-2:b1@18 > K7:L5:w1-1-1-2-2:b1@19 > K6:L4:w1-1-2-2:b1@20 > K3:L2:w1-2:b1@21
K7:L6:w1-1-1-1-1-2,9,7,6,1,2,8,191,10,1,51,22,118.77809388335704,K9:L7:w1-1-1-1-1-2-2:b1@0 > K8:L6:w1-1-1-1-2-2:b1@1 > K7:L5:w1-1-1-2-2:b1@2 > K6:L4:w1-1-2-2:b1@3 > K3:L2:w1-2:b1@4 > K10:L8:w1-1-1-1-1-2-1-2:b1@7 > K9:L7:w1-1-1-1-2-1-2:b1@8 > K10:L7:w1-1-1-2-1-2-2:b1@9 > K9:L6:w1-1-2-1-2-2:b1@10 > K3:L2:w1-2:b2@11 > K3:L2:w1-2:b1@13 > K5:L4:w1-1-1-2:b1@20 > K4:L3:w1-1-2:b1@21 > K3:L2:w1-2:b1@22 > K10:L8:w1-1-1-1-2-1-1-2:b1@24 > K9:L7:w1-1-1-2-1-1-2:b1@25 > K4:L3:w1-1-2:b2@26 > K3:L2:w1-2:b1@27 > K9:L6:w1-1-2-1-1-3:b1@29 > K3:L2:w1-2:b1@30 > K4:L3:w1-1-2:b1@37 > K3:L2:w1-2:b1@38
K7:L6:w1-1-1-1-1-2,9,7,6,1,3,8,191,10,1,13,8,14.43274244004171,K10:L8:w1-1-1-1-1-2-1-2:b1@0 > K9:L7:w1-1-1-1-2-1-2:b1@1 > K8:L6:w1-1-1-2-1-2:b1@2 > K7:L5:w1-1-2-1-2:b1@3 > K3:L2:w1-2:b2@4 > K3:L2:w1-2:b1@6 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K7:L6:w1-1-1-1-1-2,9,7,6,1,4,8,191,11,1,8,5,7.59917695473251,K10:L7:w1-1-1-1-1-2-3:b1@0 > K9:L6:w1-1-1-1-2-3:b1@1 > K5:L4:w1-1-1-2:b1@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4
K7:L6:w1-1-1-1-1-2,9,7,6,1,5,8,191,11,1,19,10,43.2800815771584,K7:L6:w1-1-1-1-1-2:b2@0 > K6:L5:w1-1-1-1-2:b1@1 > K5:L4:w1-1-1-2:b1@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4 > K7:L6:w1-1-1-1-1-2:b1@6 > K6:L5:w1-1-1-1-2:b1@7 > K5:L4:w1-1-1-2:b1@8 > K4:L3:w1-1-2:b1@9 > K3:L2:w1-2:b1@10
K7:L6:w1-1-1-1-1-2,9,7,6,1,6,8,191,11,1,8,5,7.597568037058483,K9:L7:w1-1-1-1-1-2-2:b1@0 > K8:L6:w1-1-1-1-2-2:b1@1 > K7:L5:w1-1-1-2-2:b1@2 > K6:L4:w1-1-2-2:b1@3 > K3:L2:w1-2:b1@4
K7:L6:w1-1-1-1-1-2,9,7,6,1,7,8,191,11,1,8,5,8.547150781643973,K7:L6:w1-1-1-1-1-2:b1@0 > K6:L5:w1-1-1-1-2:b1@1 > K5:L4:w1-1-1-2:b1@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4
K7:L6:w1-1-1-1-1-2,9,7,6,2,0,15,1471,11,1,19,10,43.2800815771584,K7:L6:w1-1-1-1-1-2:b2@0 > K6:L5:w1-1-1-1-2:b1@1 > K5:L4:w1-1-1-2:b1@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4 > K7:L6:w1-1-1-1-1-2:b1@6 > K6:L5:w1-1-1-1-2:b1@7 > K5:L4:w1-1-1-2:b1@8 > K4:L3:w1-1-2:b1@9 > K3:L2:w1-2:b1@10
