src,dst,count,source_events,empirical_probability
K12:L11:b1,K11:L10:b1,53,66,0.803030303030303
K3:L2:b1,K14:L12:b1,52,50343,0.0010329142085294877
K13:L9:b1,K5:L4:b1,51,4707,0.010834926704907584
K12:L9:b1,K16:L12:b1,51,1458,0.03497942386831276
K6:L4:b1,K6:L4:b1,50,14347,0.0034850491391928626
K15:L10:b1,K5:L4:b2,49,10809,0.004533259320936257
K13:L12:b1,K12:L11:b1,49,64,0.765625
K15:L12:b1,K6:L5:b1,47,1577,0.029803424223208624
K14:L12:b1,K16:L13:b1,46,382,0.12041884816753927
K15:L10:b1,K11:L7:b1,46,10809,0.004255712831899343
K14:L11:b1,K8:L6:b1,46,1659,0.027727546714888487
K6:L4:b1,K15:L12:b1,46,14347,0.0032062452080574336
K3:L2:b1,K8:L7:b1,44,50343,0.0008740043302941819
K6:L4:b1,K11:L8:b1,44,14347,0.003066843242489719
K15:L11:b1,K10:L7:b1,44,4915,0.008952187182095625
K14:L12:b1,K16:L12:b1,43,382,0.112565445026178
K14:L13:b1,K13:L12:b1,43,57,0.7543859649122807
K3:L2:b1,K11:L9:b1,42,50343,0.0008342768607353555
K3:L2:b5,K3:L2:b4,42,42,1.0
K6:L4:b1,K16:L13:b1,42,14347,0.0029274412769220047
K11:L7:b1,K15:L10:b1,42,9499,0.004421518054532056
K3:L2:b1,K13:L11:b1,40,50343,0.000794549391176529
K15:L13:b1,K7:L6:b2,40,340,0.11764705882352941
K15:L12:b1,K8:L6:b1,38,1577,0.024096385542168676
K11:L7:b1,K14:L9:b1,38,9499,0.0040004210969575744
K16:L11:b1,K3:L2:b2,38,7076,0.005370265686828717
K15:L12:b1,K9:L7:b1,37,1577,0.023462270133164237
K16:L12:b1,K9:L6:b1,37,2845,0.013005272407732865
K6:L4:b1,K9:L7:b1,36,14347,0.002509235380218861
K16:L11:b1,K4:L3:b3,36,7076,0.005087620124364048
K15:L14:b1,K14:L13:b1,34,42,0.8095238095238095
K6:L4:b1,K14:L11:b1,33,14347,0.002300132431867289
K9:L6:b2,K3:L2:b1,33,84,0.39285714285714285
K5:L4:b3,K4:L3:b1,33,33,1.0
K3:L2:b1,K12:L10:b1,32,50343,0.0006356395129412233
K6:L4:b2,K9:L6:b1,32,617,0.05186385737439222
K12:L10:b1,K16:L13:b1,30,358,0.08379888268156424
K11:L7:b1,K9:L6:b1,30,9499,0.0031582271818086116
K13:L11:b1,K16:L12:b1,30,413,0.07263922518159806
